rank,name,downloads,cumulative_downloads,cumulative_share_pct
614,rugged,89917034,182924029434,69.3871
615,aws-sdk-costandusagereportservice,89862706,183013892140,69.4212
616,tty-reader,89753698,183103645838,69.4552
617,aws-sdk-shield,89719558,183193365396,69.4893
618,tty-prompt,89703066,183283068462,69.5233
619,capistrano,89545172,183372613634,69.5573
620,ice_cube,89503525,183462117159,69.5912
621,aws-sdk-cloudhsm,89334246,183551451405,69.6251
622,aws-sdk-applicationdiscoveryservice,89268937,183640720342,69.659
623,slim,89213662,183729934004,69.6928
624,annotate,89184163,183819118167,69.7266
625,aws-sdk-guardduty,89085417,183908203584,69.7604
626,aws-sdk-comprehend,89020888,183997224472,69.7942
627,aws-sdk-directconnect,88903739,184086128211,69.8279
628,aws-sdk-directoryservice,88872366,184175000577,69.8616
629,aws-sdk-gamelift,88841331,184263841908,69.8953
630,aws-sdk-storagegateway,88812112,184352654020,69.929
631,aws-sdk-appstream,88671403,184441325423,69.9626
632,aws-sdk-resourcegroupstaggingapi,88583504,184529908927,69.9962
633,aws-sdk-devicefarm,88576225,184618485152,70.0298
634,aws-sdk-cloudsearch,88576219,184707061371,70.0634
635,aws-sdk-costexplorer,88382341,184795443712,70.097
636,aws-sdk-sagemakerruntime,88367618,184883811330,70.1305
637,benchmark-ips,88343598,184972154928,70.164
638,fog-local,88282795,185060437723,70.1975
639,aws-sdk-opsworks,88242995,185148680718,70.231
640,aws-sdk-sms,88181770,185236862488,70.2644
641,aws-sdk-medialive,88121434,185324983922,70.2978
642,aws-sdk-lex,87993793,185412977715,70.3312
643,aws-sdk-glacier,87896509,185500874224,70.3646
644,aws-sdk-transcribeservice,87894623,185588768847,70.3979
645,aws-sdk-dax,87879390,185676648237,70.4312
646,aws-sdk-simpledb,87831588,185764479825,70.4645
647,cucumber-core,87809920,185852289745,70.4979
648,aws-sdk-greengrass,87802066,185940091811,70.5312
649,aws-sdk-marketplacemetering,87789385,186027881196,70.5645
650,aws-sdk-health,87755603,186115636799,70.5977
651,aws-sdk-lexmodelbuildingservice,87706255,186203343054,70.631
652,aws-sdk-iotdataplane,87634434,186290977488,70.6643
653,aws-sdk-snowball,87630642,186378608130,70.6975
654,aws-sdk-swf,87469395,186466077525,70.7307
655,aws-sdk-migrationhub,87425859,186553503384,70.7638
656,net-ldap,87287792,186640791176,70.797
657,aws-sdk-elastictranscoder,87240616,186728031792,70.83
658,aws-sdk-machinelearning,87223811,186815255603,70.8631
659,aws-sdk-cloudsearchdomain,87168105,186902423708,70.8962
660,hike,87054822,186989478530,70.9292
661,aws-sdk-marketplacecommerceanalytics,86937137,187076415667,70.9622
662,aws-sdk-wafregional,86885651,187163301318,70.9952
663,aws-sdk-inspector,86878479,187250179797,71.0281
664,aws-sdk-translate,86858793,187337038590,71.0611
665,aws-sdk-support,86820663,187423859253,71.094
666,aws-sdk-workdocs,86789025,187510648278,71.1269
667,aws-sdk-mturk,86749187,187597397465,71.1598
668,validate_url,86746426,187684143891,71.1927
669,aws-sdk-eks,86706730,187770850621,71.2256
670,aws-sdk-clouddirectory,86699826,187857550447,71.2585
671,aws-sdk-marketplaceentitlementservice,86614756,187944165203,71.2913
672,aws-sdk-kinesisanalytics,86544026,188030709229,71.3242
673,aws-sdk-datapipeline,86527210,188117236439,71.357
674,aws-sdk-cognitosync,86489318,188203725757,71.3898
675,aws-sdk-appsync,86379362,188290105119,71.4226
676,aws-sdk-connect,86364734,188376469853,71.4553
677,aws-sdk-importexport,86308953,188462778806,71.4881
678,aws-sdk-mq,86238562,188549017368,71.5208
679,redis-rails,86068983,188635086351,71.5534
680,aws-sdk-mediapackage,86024648,188721110999,71.5861
681,aws-sdk-opsworkscm,85974387,188807085386,71.6187
682,spring-watcher-listen,85745154,188892830540,71.6512
683,webdrivers,85634927,188978465467,71.6837
684,ruby-kafka,85407893,189063873360,71.7161
685,ruby-ole,85328544,189149201904,71.7484
686,hiredis,85210762,189234412666,71.7808
687,grape,85170897,189319583563,71.8131
688,aws-sdk-kinesisvideo,85086411,189404669974,71.8454
689,aws-sdk-servicediscovery,85001452,189489671426,71.8776
690,aws-sdk-pricing,84959296,189574630722,71.9098
691,wicked_pdf,84928223,189659558945,71.942
692,rack-mini-profiler,84922099,189744481044,71.9742
693,aws-sdk-resourcegroups,84828844,189829309888,72.0064
694,power_assert,84747615,189914057503,72.0386
695,aws-sdk-workmail,84682777,189998740280,72.0707
696,aws-sdk-mediastore,84434184,190083174464,72.1027
697,aws-sdk-kinesisvideoarchivedmedia,84343778,190167518242,72.1347
698,aws-sdk-serverlessapplicationrepository,84207389,190251725631,72.1667
699,aws-sdk-cloud9,84085278,190335810909,72.1986
700,libddwaf,84028375,190419839284,72.2304
701,sentry-sidekiq,83938361,190503777645,72.2623
702,rqrcode_core,83608061,190587385706,72.294
703,aws-sdk-acmpca,83487185,190670872891,72.3256
704,aws-sdk-iotjobsdataplane,83376549,190754249440,72.3573
705,aws-sdk-mediastoredata,83375100,190837624540,72.3889
706,aws-sdk-kinesisvideomedia,83363831,190920988371,72.4205
707,attr_required,83200298,191004188669,72.4521
708,rack-accept,83041035,191087229704,72.4836
709,aws-sdk-autoscalingplans,82963825,191170193529,72.5151
710,rack-oauth2,82824138,191253017667,72.5465
711,turbo-rails,82771755,191335789422,72.5779
712,parslet,82706104,191418495526,72.6092
713,aws-sdk-fms,81995864,191500491390,72.6403
714,spreadsheet,81894895,191582386285,72.6714
715,strong_migrations,81833777,191664220062,72.7024
716,paranoia,81811482,191746031544,72.7335
717,paperclip,81311926,191827343470,72.7643
718,whenever,81245970,191908589440,72.7951
719,libdatadog,81061225,191989650665,72.8259
720,libv8,81013999,192070664664,72.8566
721,sdoc,80753437,192151418101,72.8873
722,logstash-filter-translate,80701880,192232119981,72.9179
723,test-prof,80433149,192312553130,72.9484
724,numerizer,80419759,192392972889,72.9789
725,mustache,80211828,192473184717,73.0093
726,aws-sdk-neptune,80107269,192553291986,73.0397
727,icalendar,79997886,192633289872,73.07
728,aws-sdk-lambdapreview,79997063,192713286935,73.1004
729,logstash-output-sqs,79952762,192793239697,73.1307
730,aws-sdk-codestar,79651056,192872890753,73.1609
731,attr_encrypted,79563395,192952454148,73.1911
732,aws-sdk-mediatailor,79524789,193031978937,73.2213
733,aws-sdk-iotanalytics,78870849,193110849786,73.2512
734,aws-sdk-pi,78856825,193189706611,73.2811
735,aws-sdk-alexaforbusiness,78820288,193268526899,73.311
736,socksify,78804071,193347330970,73.3409
737,aws-sdk-dlm,78740078,193426071048,73.3708
738,rspec-parameterized,78710268,193504781316,73.4006
739,aws-sdk-mobile,78584515,193583365831,73.4304
740,gapic-common,78427199,193661793030,73.4602
741,proc_to_ast,78388290,193740181320,73.4899
742,amq-protocol,78295830,193818477150,73.5196
743,phonelib,78061303,193896538453,73.5492
744,hana,78047224,193974585677,73.5788
745,dry-equalizer,77630489,194052216166,73.6083
746,ruby_dep,77371070,194129587236,73.6376
747,aws-sdk-kafka,77249376,194206836612,73.6669
748,aws-sdk-s3control,77189232,194284025844,73.6962
749,cgi,77149042,194361174886,73.7255
750,aws-sdk-transfer,77123508,194438298394,73.7547
751,aws-sigv2,77116753,194515415147,73.784
752,bunny,76951212,194592366359,73.8132
753,elasticsearch-model,76753123,194669119482,73.8423
754,aws-sdk-quicksight,76626835,194745746317,73.8713
755,json_schemer,76621999,194822368316,73.9004
756,bootstrap-sass,76564687,194898933003,73.9294
757,openid_connect,76472108,194975405111,73.9585
758,rollbar,76096363,195051501474,73.9873
759,terrapin,75862411,195127363885,74.0161
760,aws-sdk-securityhub,75841178,195203205063,74.0449
761,mustermann-grape,75721287,195278926350,74.0736
762,macaddr,75516064,195354442414,74.1022
763,toml-rb,75179353,195429621767,74.1307
764,ohai,75045172,195504666939,74.1592
765,aws-sdk-signer,75038934,195579705873,74.1877
766,grpc-google-iam-v1,74830161,195654536034,74.2161
767,aws-sdk-route53resolver,74627850,195729163884,74.2444
768,opentelemetry-api,74593910,195803757794,74.2727
769,fluent-plugin-rewrite-tag-filter,74541051,195878298845,74.3009
770,mixlib-cli,74320309,195952619154,74.3291
771,aws-sdk-ram,74220153,196026839307,74.3573
772,rbs,74176985,196101016292,74.3854
773,aws-sdk-chime,73965509,196174981801,74.4135
774,omniauth-rails_csrf_protection,73954028,196248935829,74.4415
775,citrus,73847666,196322783495,74.4695
776,sequel,73482075,196396265570,74.4974
777,email_spec,73335519,196469601089,74.5252
778,swd,73204399,196542805488,74.553
779,acts_as_list,73155808,196615961296,74.5808
780,strings-ansi,73122793,196689084089,74.6085
781,ffaker,73073447,196762157536,74.6362
782,aws-sdk-iot1clickprojects,73040201,196835197737,74.6639
783,marginalia,73034976,196908232713,74.6916
784,aws-sdk-iot1clickdevicesservice,73030682,196981263395,74.7193
785,webfinger,73026028,197054289423,74.747
786,aws-sdk-datasync,72754246,197127043669,74.7746
787,aws-sdk-fsx,72581083,197199624752,74.8021
788,sorbet-static,72577817,197272202569,74.8297
789,aws-sdk-amplify,72556936,197344759505,74.8572
790,aws-sdk-rdsdataservice,72485930,197417245435,74.8847
791,monetize,72414878,197489660313,74.9122
792,uuid,72370513,197562030826,74.9396
793,simpleidn,72335987,197634366813,74.9671
794,fuubar,72322619,197706689432,74.9945
795,arr-pm,72030322,197778719754,75.0218
796,aws-sdk-apigatewayv2,71865018,197850584772,75.0491
797,rbtrace,71632493,197922217265,75.0762
798,factory_girl,71623438,197993840703,75.1034
799,json_pure,71261315,198065102018,75.1304
800,faraday-follow_redirects,71141159,198136243177,75.1574
801,aws-sdk-appmesh,71129712,198207372889,75.1844
802,aws-sdk-globalaccelerator,71016780,198278389669,75.2113
803,ruby-graphviz,70898543,198349288212,75.2382
804,wkhtmltopdf-binary,70787593,198420075805,75.2651
805,mixlib-config,70681659,198490757464,75.2919
806,fast_gettext,70536467,198561293931,75.3187
807,recursive-open-struct,70502754,198631796685,75.3454
808,aws-sdk-pinpointemail,70430894,198702227579,75.3721
809,aws-sdk-pinpointsmsvoice,70427192,198772654771,75.3988
810,has_scope,70378515,198843033286,75.4255
811,aws-sdk-licensemanager,70251982,198913285268,75.4522
812,aws-sdk-mediaconnect,70194795,198983480063,75.4788
813,aws-sdk-kinesisanalyticsv2,70165722,199053645785,75.5054
814,aws-sdk-comprehendmedical,70110696,199123756481,75.532
815,aws-sdk-textract,70051659,199193808140,75.5586
816,strings,70014761,199263822901,75.5851
817,lru_redux,69988490,199333811391,75.6117
818,acts-as-taggable-on,69952722,199403764113,75.6382
819,rbtree,69778218,199473542331,75.6647
820,stimulus-rails,69385001,199542927332,75.691
821,aws-sdk-backup,69289020,199612216352,75.7173
822,aws-sdk-docdb,69025645,199681241997,75.7435
823,pg_query,68739226,199749981223,75.7696
824,aws-sdk-robomaker,68714453,199818695676,75.7956
825,tsort,68635814,199887331490,75.8217
826,simplecov-cobertura,68602542,199955934032,75.8477
827,flipper-active_record,68529182,200024463214,75.8737
828,state_machines-activemodel,68518731,200092981945,75.8997
829,sigdump,68264318,200161246263,75.9256
830,aws-sdk-apigatewaymanagementapi,67912594,200229158857,75.9513
831,warning,67652839,200296811696,75.977
832,omniauth-facebook,67336625,200364148321,76.0025
833,sync,67169477,200431317798,76.028
834,elasticsearch-rails,66940811,200498258609,76.0534
835,bugsnag,66683134,200564941743,76.0787
836,state_machines-activerecord,66429894,200631371637,76.1039
837,delayed_job,66363805,200697735442,76.1291
838,fluent-config-regexp-type,66340368,200764075810,76.1542
839,gherkin,66288369,200830364179,76.1794
840,prometheus-client,66133136,200896497315,76.2045
841,charlock_holmes,66126588,200962623903,76.2295
842,mixlib-log,66114446,201028738349,76.2546
843,aws-sdk-sesv2,66029219,201094767568,76.2797
844,aws-sdk-macie,66006990,201160774558,76.3047
845,mini_portile,65690932,201226465490,76.3296
846,omniauth-saml,65429417,201291894907,76.3544
847,thrift,65402518,201357297425,76.3792
848,text,65399084,201422696509,76.4041
849,locale,65261186,201487957695,76.4288
850,aws-sdk-eventbridge,65224671,201553182366,76.4535
851,sys-filesystem,64748449,201617930815,76.4781
852,gon,64743555,201682674370,76.5027
853,semantic_range,64697008,201747371378,76.5272
854,trollop,64619327,201811990705,76.5517
855,terser,64439997,201876430702,76.5762
856,aws-sdk-transcribestreamingservice,64377207,201940807909,76.6006
857,jira-ruby,64141395,202004949304,76.6249
858,font-awesome-rails,63741607,202068690911,76.6491
859,fluentd,63672749,202132363660,76.6732
860,with_env,63409837,202195773497,76.6973
861,fast_blank,63144701,202258918198,76.7212
862,formtastic,63099112,202322017310,76.7452
863,logstash-output-statsd,63052402,202385069712,76.7691
864,graphiql-rails,63029674,202448099386,76.793
865,grape-entity,62870657,202510970043,76.8169
866,hitimes,62869921,202573839964,76.8407
867,escape_utils,62601894,202636441858,76.8645
868,aws-sdk-personalize,62519902,202698961760,76.8882
869,device_detector,62514683,202761476443,76.9119
870,rack-cache,62509857,202823986300,76.9356
871,fog-aliyun,62459806,202886446106,76.9593
872,aws-sdk-mediapackagevod,61968789,202948414895,76.9828
873,aws-sdk-managedblockchain,61859505,203010274400,77.0063
874,view_component,61832667,203072107067,77.0297
875,opentracing,61740831,203133847898,77.0531
876,aws-sdk-personalizeruntime,61508681,203195356579,77.0765
877,gettext,61275444,203256632023,77.0997
878,sorted_set,61271284,203317903307,77.1229
879,draper,61122748,203379026055,77.1461
880,sendgrid-ruby,60935050,203439961105,77.1692
881,aws-sdk-ioteventsdata,60624512,203500585617,77.1922
882,em-websocket,60568842,203561154459,77.2152
883,aws-sdk-iotevents,60520761,203621675220,77.2382
884,aws-sdk-groundstation,60377942,203682053162,77.2611
885,devise-two-factor,60325470,203742378632,77.284
886,aws-sdk-iotthingsgraph,60237680,203802616312,77.3068
887,aws-sdk-v1,60071946,203862688258,77.3296
888,aws-sdk-worklink,59923660,203922611918,77.3523
889,delayed_job_active_record,59910479,203982522397,77.3751
890,dry-struct,59871943,204042394340,77.3978
891,aws-sdk-ec2instanceconnect,59866001,204102260341,77.4205
892,opentelemetry-sdk,59862388,204162122729,77.4432
893,aws-sdk-personalizeevents,59827895,204221950624,77.4659
894,memoizable,59783055,204281733679,77.4885
895,aws-sdk-applicationinsights,59763543,204341497222,77.5112
896,fog,59588804,204401086026,77.5338
897,therubyracer,59504534,204460590560,77.5564
898,vault,59081903,204519672463,77.5788
899,gemoji,59017387,204578689850,77.6012
900,aws-sdk-forecastservice,58952791,204637642641,77.6236
901,ruby_http_client,58901388,204696544029,77.6459
902,murmurhash3,58873013,204755417042,77.6682
903,friendly_id,58759564,204814176606,77.6905
904,inherited_resources,58443616,204872620222,77.7127
905,opentelemetry-common,58405042,204931025264,77.7348
906,rspec-sidekiq,58398753,204989424017,77.757
907,net-ssh-gateway,58358618,205047782635,77.7791
908,aws-sdk-servicequotas,58117862,205105900497,77.8012
909,haml-rails,58116091,205164016588,77.8232
910,gssapi,57983079,205221999667,77.8452
911,importmap-rails,57976564,205279976231,77.8672
912,health_check,57941419,205337917650,77.8892
913,aws-sdk-lakeformation,57907747,205395825397,77.9111
914,licensee,57727936,205453553333,77.933
915,tty-command,57575457,205511128790,77.9549
916,license_finder,57478865,205568607655,77.9767
917,combine_pdf,57240986,205625848641,77.9984
918,gpgme,57229271,205683077912,78.0201
919,config,57170259,205740248171,78.0418
920,restforce,57124293,205797372464,78.0635
921,rinku,56950380,205854322844,78.0851
922,aws-sdk-forecastqueryservice,56854894,205911177738,78.1066
923,minitar,56853503,205968031241,78.1282
924,aws-sdk-appconfig,56851101,206024882342,78.1498
925,chef-utils,56719421,206081601763,78.1713
926,rmagick,56210915,206137812678,78.1926
927,ffi-yajl,56130076,206193942754,78.2139
928,opentelemetry-semantic_conventions,56117040,206250059794,78.2352
929,chef-config,56094767,206306154561,78.2565
930,aws-sdk-wafv2,56035518,206362190079,78.2777
931,cucumber-wire,55903943,206418094022,78.2989
932,einhorn,55866731,206473960753,78.3201
933,opensearch-ruby,55840772,206529801525,78.3413
934,ref,55816548,206585618073,78.3625
935,asciidoctor,55631931,206641250004,78.3836
936,prawn-table,55340105,206696590109,78.4046
937,aws-sdk-workmailmessageflow,55300688,206751890797,78.4255
938,aws-sdk-networkmanager,55202119,206807092916,78.4465
939,aws-sdk-kendra,54968962,206862061878,78.4673
940,clamp,54934133,206916996011,78.4882
941,fluent-plugin-grafana-loki,54851049,206971847060,78.509
942,http-parser,54755448,207026602508,78.5297
943,aws-sdk-accessanalyzer,54660041,207081262549,78.5505
944,gems,54615975,207135878524,78.5712
945,libyajl2,54577199,207190455723,78.5919
946,babel-source,54543826,207244999549,78.6126
947,aws-sdk-qldbsession,54457069,207299456618,78.6332
948,aws-sdk-marketplacecatalog,54367895,207353824513,78.6539
949,money-rails,54305725,207408130238,78.6745
950,aws-sdk-qldb,54297755,207462427993,78.6951
951,minitest-reporters,54282745,207516710738,78.7156
952,sys-uname,54253864,207570964602,78.7362
953,resque,54233339,207625197941,78.7568
954,mock_redis,54233331,207679431272,78.7774
955,aws-sdk-frauddetector,54202334,207733633606,78.7979
956,sorbet,54131073,207787764679,78.8185
957,factory_girl_rails,53987055,207841751734,78.8389
958,fastlane-plugin-firebase_app_distribution,53986530,207895738264,78.8594
959,validate_email,53912664,207949650928,78.8799
960,aws-sdk-codestarnotifications,53904432,208003555360,78.9003
961,arbre,53837170,208057392530,78.9207
962,wmi-lite,53811100,208111203630,78.9412
963,fluent-plugin-ignore-filter,53772292,208164975922,78.9615
964,aws-sdk-outposts,53756842,208218732764,78.9819
965,aws-sdk-savingsplans,53633647,208272366411,79.0023
966,babel-transpiler,53483099,208325849510,79.0226
967,rb-readline,53457270,208379306780,79.0428
968,mono_logger,53368591,208432675371,79.0631
969,capistrano-bundler,53350980,208486026351,79.0833
970,derailed_benchmarks,53333006,208539359357,79.1036
971,aws-sdk-dataexchange,53200820,208592560177,79.1237
972,rspec-collection_matchers,53170144,208645730321,79.1439
973,atlassian-jwt,53082585,208698812906,79.164
974,aws-sdk-detective,53028459,208751841365,79.1842
975,aws-sdk-computeoptimizer,53024597,208804865962,79.2043
976,html-pipeline,52966671,208857832633,79.2244
977,aws-sdk-imagebuilder,52902117,208910734750,79.2444
978,fuzzyurl,52876223,208963610973,79.2645
979,aws-sdk-codegurureviewer,52831654,209016442627,79.2845
980,aws-sdk-augmentedairuntime,52771390,209069214017,79.3045
981,aws-sdk-connectparticipant,52475675,209121689692,79.3244
982,opentelemetry-registry,52280907,209173970599,79.3443
983,async,52166088,209226136687,79.3641
984,aws-sdk-iotsecuretunneling,52107065,209278243752,79.3838
985,aws-sdk-migrationhubconfig,52087300,209330331052,79.4036
986,aws-sdk-ebs,52040105,209382371157,79.4233
987,aws-sdk-codeguruprofiler,52013781,209434384938,79.4431
988,omniauth-github,51943692,209486328630,79.4628
989,aws-sdk-schemas,51902584,209538231214,79.4825
990,caxlsx,51830860,209590062074,79.5021
991,heapy,51786813,209641848887,79.5218
992,shoulda-context,51780888,209693629775,79.5414
993,debase,51766149,209745395924,79.561
994,aws-sdk-kinesisvideosignalingchannels,51647551,209797043475,79.5806
995,timeliness,51621441,209848664916,79.6002
996,console,51550072,209900214988,79.6198
997,gitlab-labkit,51497169,209951712157,79.6393
998,aws-sdk-codestarconnections,51492725,210003204882,79.6588
999,fluent-plugin-kinesis-aggregation,51337361,210054542243,79.6783
1000,activerecord-session_store,51106768,210105649011,79.6977
1001,set,51093257,210156742268,79.7171
1002,rswag-ui,50933170,210207675438,79.7364
1003,fluent-plugin-prometheus,50876742,210258552180,79.7557
1004,fpm,50784368,210309336548,79.775
1005,facter,50736887,210360073435,79.7942
1006,base32,50717458,210410790893,79.8134
1007,pg_search,50647040,210461437933,79.8326
1008,kubeclient,50615915,210512053848,79.8518
1009,gitlab-markup,50590619,210562644467,79.871
1010,seed-fu,50561679,210613206146,79.8902
1011,RedCloth,50495579,210663701725,79.9094
1012,rubocop-rspec_rails,50486219,210714187944,79.9285
1013,haml_lint,50457175,210764645119,79.9477
1014,activeadmin,50373324,210815018443,79.9668
1015,airbrussh,50336248,210865354691,79.9859
1016,table_print,50331418,210915686109,80.005
1017,standard,50306918,210965993027,80.024
1018,better_html,50271916,211016264943,80.0431
1019,e2mmap,50223693,211066488636,80.0622
1020,rswag-api,50181643,211116670279,80.0812
1021,smart_properties,50174436,211166844715,80.1002
1022,airbrake,50118429,211216963144,80.1192
1023,uri_template,49981842,211266944986,80.1382
1024,simplecov-lcov,49962290,211316907276,80.1571
1025,letter_opener_web,49947718,211366854994,80.1761
1026,pry-stack_explorer,49892399,211416747393,80.195
1027,aws-sdk-synthetics,49837839,211466585232,80.2139
1028,formtastic_i18n,49812851,211516398083,80.2328
1029,aws-sdk-iotsitewise,49757091,211566155174,80.2517
1030,ruby-statistics,49674943,211615830117,80.2705
1031,jaeger-client,49666168,211665496285,80.2894
1032,aws-sdk-macie2,49634953,211715131238,80.3082
1033,fog-brightbox,49495683,211764626921,80.327
1034,flipper-active_support_cache_store,49361937,211813988858,80.3457
1035,apollo_upload_server,49060169,211863049027,80.3643
1036,specinfra,48885745,211911934772,80.3829
1037,cucumber-messages,48757028,211960691800,80.4013
1038,semantic,48681023,212009372823,80.4198
1039,mongoid,48550445,212057923268,80.4382
1040,rswag-specs,48527405,212106450673,80.4566
1041,grpc-tools,48454533,212154905206,80.475
1042,sidekiq-unique-jobs,48290073,212203195279,80.4933
1043,opentelemetry-exporter-otlp,48214460,212251409739,80.5116
1044,aws-sdk-codeartifact,48206532,212299616271,80.5299
1045,choice,48165997,212347782268,80.5482
1046,fiber-local,48026019,212395808287,80.5664
1047,lockbox,47935844,212443744131,80.5846
1048,cocaine,47802273,212491546404,80.6027
1049,compass,47796239,212539342643,80.6208
1050,rspec-parameterized-core,47744878,212587087521,80.639
1051,sysexits,47714514,212634802035,80.6571
1052,omniauth-oauth,47673818,212682475853,80.6751
1053,select2-rails,47459180,212729935033,80.6931
1054,hamlit,47430846,212777365879,80.7111
1055,cucumber-gherkin,47424327,212824790206,80.7291
1056,aws-sdk-elasticinference,47250118,212872040324,80.747
1057,cliver,47238768,212919279092,80.765
1058,rspec-parameterized-table_syntax,47193805,212966472897,80.7829
1059,snowplow-tracker,47132708,213013605605,80.8007
1060,rails-erd,47120539,213060726144,80.8186
1061,opentelemetry-instrumentation-base,47104130,213107830274,80.8365
1062,redlock,46978047,213154808321,80.8543
1063,rubyXL,46972486,213201780807,80.8721
1064,google-cloud-pubsub,46945064,213248725871,80.8899
1065,shoulda,46939912,213295665783,80.9077
1066,nokogumbo,46873771,213342539554,80.9255
1067,grape_logging,46862603,213389402157,80.9433
1068,fiber-storage,46769224,213436171381,80.961
1069,omniauth-auth0,46723831,213482895212,80.9788
1070,aws-sdk-ivs,46562729,213529457941,80.9964
1071,valid_email,46529633,213575987574,81.0141
1072,fog-softlayer,46520586,213622508160,81.0317
1073,opentelemetry-instrumentation-rack,46310551,213668818711,81.0493
1074,batch-loader,46309452,213715128163,81.0668
1075,deprecation_toolkit,46280193,213761408356,81.0844
1076,serverspec,46271431,213807679787,81.1019
1077,slim-rails,46223446,213853903233,81.1195
1078,ecma-re-validator,46123265,213900026498,81.137
1079,sidekiq-scheduler,46010005,213946036503,81.1544
1080,dpl,46009408,213992045911,81.1719
1081,holidays,45998862,214038044773,81.1893
1082,down,45755152,214083799925,81.2067
1083,ruby-openai,45712883,214129512808,81.224
1084,grape-swagger,45604150,214175116958,81.2413
1085,faye-websocket,45558730,214220675688,81.2586
1086,train-core,45549567,214266225255,81.2759
1087,logstash-event,45377041,214311602296,81.2931
1088,executable-hooks,45287716,214356890012,81.3103
1089,aws-sdk-appflow,45092842,214401982854,81.3274
1090,gettext_i18n_rails,45058781,214447041635,81.3445
1091,aws-sdk-locationservice,45058539,214492100174,81.3616
1092,zendesk_api,44970940,214537071114,81.3786
1093,fog-profitbricks,44934092,214582005206,81.3957
1094,aws-sdk-redshiftdataapiservice,44702321,214626707527,81.4126
1095,mini_histogram,44652027,214671359554,81.4296
1096,aws-sdk-networkfirewall,44578406,214715937960,81.4465
1097,pusher,44551759,214760489719,81.4634
1098,aws-sdk-identitystore,44502322,214804992041,81.4803
1099,fog-sakuracloud,44410773,214849402814,81.4971
1100,chronic_duration,44340153,214893742967,81.5139
1101,analytics-ruby,44288660,214938031627,81.5307
1102,gitaly,44234667,214982266294,81.5475
1103,inflection,44210334,215026476628,81.5643
1104,rubocop-graphql,44184482,215070661110,81.581
1105,fog-radosgw,44172378,215114833488,81.5978
1106,google-gax,44132721,215158966209,81.6145
1107,google-logging-utils,44093112,215203059321,81.6312
1108,doorkeeper-openid_connect,44071698,215247131019,81.648
1109,aws-sdk-braket,44047459,215291178478,81.6647
1110,fission,44041581,215335220059,81.6814
1111,aws-sdk-ssoadmin,43985770,215379205829,81.6981
1112,scenic,43963163,215423168992,81.7147
1113,opentelemetry-instrumentation-action_pack,43947338,215467116330,81.7314
1114,fog-openstack,43909856,215511026186,81.7481
1115,rly,43868222,215554894408,81.7647
1116,iniparse,43862444,215598756852,81.7813
1117,sitemap_generator,43833506,215642590358,81.798
1118,prometheus-client-mmap,43735857,215686326215,81.8146
1119,danger-gitlab,43641735,215729967950,81.8311
1120,vegas,43589716,215773557666,81.8476
1121,cucumber-tag-expressions,43580251,215817137917,81.8642
1122,pry-doc,43466390,215860604307,81.8807
1123,fog-vmfusion,43432817,215904037124,81.8971
1124,cucumber-cucumber-expressions,43412795,215947449919,81.9136
1125,fog-terremark,43407014,215990856933,81.9301
1126,cucumber-html-formatter,43385019,216034241952,81.9465
1127,fog-voxel,43376680,216077618632,81.963
1128,simple_po_parser,43145521,216120764153,81.9794
1129,fluent-plugin-kafka,43119485,216163883638,81.9957
1130,fog-ecloud,43103610,216206987248,82.0121
1131,invisible_captcha,43103301,216250090549,82.0284
1132,cookiejar,42993783,216293084332,82.0447
1133,jekyll,42951998,216336036330,82.061
1134,rubocop-rake,42937937,216378974267,82.0773
1135,acme-client,42936498,216421910765,82.0936
1136,fog-storm_on_demand,42911893,216464822658,82.1099
1137,user_agent_parser,42831830,216507654488,82.1261
1138,serverengine,42553994,216550208482,82.1422
1139,simple_oauth,42542136,216592750618,82.1584
1140,devise_invitable,42539583,216635290201,82.1745
1141,pagy,42531318,216677821519,82.1907
1142,aws-sdk-timestreamquery,42331263,216720152782,82.2067
1143,aws-sdk-timestreamwrite,42314682,216762467464,82.2228
1144,fog-atmos,42272966,216804740430,82.2388
1145,chartkick,42269190,216847009620,82.2548
1146,watir,42255548,216889265168,82.2709
1147,net-telnet,42225887,216931491055,82.2869
1148,elastic-transport,42216228,216973707283,82.3029
1149,opentelemetry-instrumentation-sidekiq,42208013,217015915296,82.3189
1150,fog-serverlove,42172951,217058088247,82.3349
1151,aws-sdk-s3outposts,42130257,217100218504,82.3509
1152,danger-plugin-api,42112362,217142330866,82.3669
1153,aws-sdk-auditmanager,42100725,217184431591,82.3828
1154,aws-sdk-ecrpublic,42065259,217226496850,82.3988
1155,rack-contrib,42062050,217268558900,82.4147
1156,aws-sdk-devopsguru,42060264,217310619164,82.4307
1157,aws-sdk-appregistry,41933838,217352553002,82.4466
1158,aws-sdk-iotwireless,41799059,217394352061,82.4625
1159,akismet,41699831,217436051892,82.4783
1160,aws-sdk-prometheusservice,41646577,217477698469,82.4941
1161,cbor,41638751,217519337220,82.5099
1162,mechanize,41634486,217560971706,82.5257
1163,opentelemetry-instrumentation-active_record,41537517,217602509223,82.5414
1164,gitlab-styles,41490759,217643999982,82.5571
1165,retryable,41472536,217685472518,82.5729
1166,aws-sdk-greengrassv2,41453654,217726926172,82.5886
1167,aws-sdk-customerprofiles,41359314,217768285486,82.6043
1168,sfl,41357421,217809642907,82.62
1169,fog-riakcs,41292117,217850935024,82.6356
