gem,version,downloads,best_doc_url,doc_source,doc_coverage_pct,methods_documented,methods_total,has_readme,doc_dir_files,link_docs,docs_host,doc_is_autogen,gh_docs_dir,gh_site_config,gh_has_wiki,gh_has_pages,gh_homepage,link_home,link_changelog,link_wiki,github_url
anycable-rails-core,1.6.2,4196233,https://docs.anycable.io/#/using_with_rails,rubygems:custom_doc_site,8.4,18.0,214.0,True,0,https://docs.anycable.io/#/using_with_rails,docs.anycable.io,False,,,,,,https://anycable.io/,https://github.com/anycable/anycable-rails/blob/master/CHANGELOG.md,,https://github.com/anycable/anycable-rails
rubocop-md,2.0.4,3861549,https://github.com/rubocop/rubocop-md/blob/master/README.md,rubygems:custom_doc_site,33.3,7.0,21.0,True,0,https://github.com/rubocop/rubocop-md/blob/master/README.md,github.com,False,,,,,,https://github.com/rubocop/rubocop-md,https://github.com/rubocop/rubocop-md/blob/master/CHANGELOG.md,,https://github.com/rubocop/rubocop-md
playwright-ruby-client,1.62.0,3849673,https://playwright-ruby-client.vercel.app/docs/article/getting_started,rubygems:custom_doc_site,38.9,648.0,1666.0,True,66,https://playwright-ruby-client.vercel.app/docs/article/getting_started,playwright-ruby-client.vercel.app,False,,,,,,https://github.com/YusukeIwaki/playwright-ruby-client,,,https://github.com/yusukeiwaki/playwright-ruby-client
cookstyle,9.0.0,3795954,https://docs.chef.io/workstation/cookstyle/,rubygems:custom_doc_site,10.8,40.0,370.0,False,0,https://docs.chef.io/workstation/cookstyle/,docs.chef.io,False,,,,,,https://github.com/chef/cookstyle,https://github.com/chef/cookstyle/blob/main/CHANGELOG.md,,https://github.com/chef/cookstyle
gitlab-crystalball,1.1.3,3790583,https://gitlab.com/gitlab-org/ruby/gems/crystalball/-/blob/main/docs/index.md,rubygems:custom_doc_site,30.7,75.0,244.0,True,0,https://gitlab.com/gitlab-org/ruby/gems/crystalball/-/blob/main/docs/index.md,gitlab.com,False,,,,,,https://gitlab.com/gitlab-org/ruby/gems/crystalball,https://gitlab.com/gitlab-org/ruby/gems/crystalball/-/releases,https://gitlab.com/gitlab-org/ruby/gems/crystalball/-/wikis/home,
octicons,19.36.0,3752167,https://github.com/primer/octicons_gem#documentation,rubygems:custom_doc_site,36.4,4.0,11.0,True,0,https://github.com/primer/octicons_gem#documentation,github.com,False,,,,,,https://github.com/primer/octicons,,,https://github.com/primer/octicons_gem
judoscale-sidekiq,1.13.3,3647735,https://judoscale.com/docs,rubygems:custom_doc_site,0.0,0.0,2.0,False,0,https://judoscale.com/docs,judoscale.com,False,,,,,,https://judoscale.com,https://github.com/judoscale/judoscale-ruby/blob/main/CHANGELOG.md,,https://github.com/judoscale/judoscale-ruby
mina,1.2.5,3092719,http://nadarei.co/mina/,rubygems:custom_doc_site,1.4,1.0,73.0,True,11,http://nadarei.co/mina/,nadarei.co,False,,,,,,https://github.com/mina-deploy/mina,,,https://github.com/nadarei/mina
localhost,1.8.0,3015828,https://socketry.github.io/localhost/,rubygems:custom_doc_site,82.9,34.0,41.0,True,0,https://socketry.github.io/localhost/,socketry.github.io,False,,,,,,https://github.com/socketry/localhost,,,https://github.com/socketry/localhost
classifier-reborn,2.3.0,2984409,http://www.classifier-reborn.com/,rubygems:custom_doc_site,38.0,49.0,129.0,True,0,http://www.classifier-reborn.com/,classifier-reborn.com,False,,,,,,https://jekyll.github.io/classifier-reborn/,,,https://github.com/jekyll/classifier-reborn
spree_core,5.6.1,2941883,https://docs.spreecommerce.org/,rubygems:custom_doc_site,27.0,1065.0,3943.0,True,0,https://docs.spreecommerce.org/,docs.spreecommerce.org,False,,,,,,https://spreecommerce.org,https://github.com/spree/spree/releases/tag/v5.6.1,,https://github.com/spree/spree
spree,5.6.1,2882357,https://docs.spreecommerce.org/,rubygems:custom_doc_site,0.0,0.0,13.0,True,0,https://docs.spreecommerce.org/,docs.spreecommerce.org,False,,,,,,https://spreecommerce.org,https://github.com/spree/spree/releases/tag/v5.6.1,,https://github.com/spree/spree
discordrb,3.8.0,2880776,https://github.com/shardlab/discordrb/wiki,rubygems:custom_doc_site,91.1,1171.0,1285.0,True,0,https://github.com/shardlab/discordrb/wiki,github.com,False,,,,,,https://github.com/shardlab/discordrb,https://github.com/shardlab/discordrb/blob/main/CHANGELOG.md,,https://github.com/meew0/discordrb
rubydns,2.1.1,2703889,https://socketry.github.io/rubydns/,rubygems:custom_doc_site,83.3,10.0,12.0,True,0,https://socketry.github.io/rubydns/,socketry.github.io,False,,,,,,https://github.com/socketry/rubydns,,,https://github.com/ioquatix/rubydns
samovar,2.5.1,2686615,https://ioquatix.github.io/samovar/,rubygems:custom_doc_site,85.9,128.0,149.0,True,0,https://ioquatix.github.io/samovar/,ioquatix.github.io,False,,,,,,https://github.com/ioquatix/samovar,,,https://github.com/ioquatix/samovar
aws-actionmailer-ses,1.2.0,2331247,https://docs.aws.amazon.com/sdk-for-ruby/aws-actionmailer-ses/api/,rubygems:custom_doc_site,75.0,6.0,8.0,False,0,https://docs.aws.amazon.com/sdk-for-ruby/aws-actionmailer-ses/api/,docs.aws.amazon.com,False,,,,,,https://github.com/aws/aws-actionmailer-ses-ruby,https://github.com/aws/aws-actionmailer-ses-ruby/blob/main/CHANGELOG.md,,https://github.com/aws/aws-actionmailer-ses-ruby
falcon,0.57.0,2253372,https://socketry.github.io/falcon/,rubygems:custom_doc_site,84.8,140.0,165.0,True,0,https://socketry.github.io/falcon/,socketry.github.io,False,,,,,,https://github.com/socketry/falcon,,,https://github.com/socketry/falcon
rice,4.12.0,2226283,https://ruby-rice.github.io,rubygems:custom_doc_site,1.0,1.0,105.0,True,6,https://ruby-rice.github.io,ruby-rice.github.io,False,,,,,,https://github.com/ruby-rice/rice,https://github.com/ruby-rice/rice/blob/master/CHANGELOG.md,,https://github.com/jasonroelofs/rice
curses,1.7.0,2224971,https://ruby.github.io/curses/,rubygems:custom_doc_site,15.6,5.0,32.0,True,7,https://ruby.github.io/curses/,ruby.github.io,False,,,,,,https://github.com/ruby/curses,https://github.com/ruby/curses/releases,,https://github.com/ruby/curses
json-ld-preloaded,3.3.2,1943980,https://ruby-rdf.github.io/json-ld-preloaded,rubygems:custom_doc_site,100.0,3.0,3.0,True,0,https://ruby-rdf.github.io/json-ld-preloaded,ruby-rdf.github.io,False,,,,,,https://github.com/ruby-rdf/json-ld-preloaded,,,https://github.com/ruby-rdf/json-ld-preloaded
inertia_rails,3.22.0,1922097,https://github.com/inertiajs/inertia-rails/blob/master/README.md,rubygems:custom_doc_site,5.2,18.0,345.0,True,0,https://github.com/inertiajs/inertia-rails/blob/master/README.md,github.com,False,,,,,,https://github.com/inertiajs/inertia-rails,https://github.com/inertiajs/inertia-rails/blob/master/CHANGELOG.md,,https://github.com/inertiajs/inertia-rails
rdf-normalize,0.7.0,1771514,https://ruby-rdf.github.io/rdf-normalize,rubygems:custom_doc_site,66.7,30.0,45.0,True,0,https://ruby-rdf.github.io/rdf-normalize,ruby-rdf.github.io,False,,,,,,https://github.com/ruby-rdf/rdf-normalize,,,https://github.com/ruby-rdf/rdf-normalize
herb,0.10.3,1520683,https://docs.herb-tools.dev,rubygems:custom_doc_site,50.2,652.0,1300.0,True,0,https://docs.herb-tools.dev,docs.herb-tools.dev,False,,,,,,https://herb-tools.dev,https://github.com/marcoroth/herb/releases,,https://github.com/marcoroth/herb
omniauth-cas,3.0.2,1339651,https://dlindahl.github.io/omniauth-cas/,rubygems:custom_doc_site,48.1,13.0,27.0,True,0,https://dlindahl.github.io/omniauth-cas/,dlindahl.github.io,False,,,,,,https://github.com/dlindahl/omniauth-cas,https://github.com/dlindahl/omniauth-cas/blob/master/CHANGELOG.md,https://github.com/dlindahl/omniauth-cas/wiki,https://github.com/dlindahl/omniauth-cas
uri-idna,0.3.1,1177959,https://github.com/skryukov/uri-idna/blob/main/README.md,rubygems:custom_doc_site,16.4,12.0,73.0,True,0,https://github.com/skryukov/uri-idna/blob/main/README.md,github.com,False,,,,,,https://github.com/skryukov/uri-idna,https://github.com/skryukov/uri-idna/blob/main/CHANGELOG.md,,https://github.com/skryukov/uri-idna
json_skooma,0.2.7,1125492,https://github.com/skryukov/json_skooma/blob/main/README.md,rubygems:custom_doc_site,0.5,1.0,214.0,True,0,https://github.com/skryukov/json_skooma/blob/main/README.md,github.com,False,,,,,,https://github.com/skryukov/json_skooma,https://github.com/skryukov/json_skooma/blob/main/CHANGELOG.md,,https://github.com/skryukov/json_skooma
skooma,0.4.0,1122608,https://github.com/skryukov/skooma/blob/main/README.md,rubygems:custom_doc_site,6.7,13.0,194.0,True,0,https://github.com/skryukov/skooma/blob/main/README.md,github.com,False,,,,,,https://github.com/skryukov/skooma,https://github.com/skryukov/skooma/blob/main/CHANGELOG.md,,https://github.com/skryukov/skooma
kindlerb,1.2.0,1060250,https://github.com/danchoi/kindlerb/blob/master/README.md,rubygems:custom_doc_site,40.0,2.0,5.0,True,0,https://github.com/danchoi/kindlerb/blob/master/README.md,github.com,False,,,,,,http://github.com/danchoi/kindlerb,,,https://github.com/danchoi/kindlerb
email-provider-info,0.0.1,989899,https://github.com/fnando/email-provider-info/tree/v0.0.1/README.md,rubygems:custom_doc_site,0.0,0.0,2.0,True,0,https://github.com/fnando/email-provider-info/tree/v0.0.1/README.md,github.com,False,,,,,,https://github.com/fnando/email-provider-info,https://github.com/fnando/email-provider-info/tree/v0.0.1/CHANGELOG.md,,https://github.com/fnando/email-provider-info
google-apis-cloudkms_v1,0.79.0,981246,https://googleapis.dev/ruby/google-apis-cloudkms_v1/v0.78.0,rubygems:custom_doc_site,65.1,183.0,281.0,False,0,https://googleapis.dev/ruby/google-apis-cloudkms_v1/v0.78.0,googleapis.dev,False,,,,,,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-cloudkms_v1/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client
standardwebhooks,1.1.0,595961,https://github.com/standard-webhooks/standard-webhooks/blob/main/libraries/ruby/README.md,rubygems:custom_doc_site,0.0,0.0,7.0,True,0,https://github.com/standard-webhooks/standard-webhooks/blob/main/libraries/ruby/README.md,github.com,False,,,,,,https://www.standardwebhooks.com/,,,https://github.com/standard-webhooks/standard-webhooks
sus,0.37.2,497388,https://socketry.github.io/sus/,rubygems:custom_doc_site,81.4,323.0,397.0,True,0,https://socketry.github.io/sus/,socketry.github.io,False,,,,,,https://github.com/socketry/sus,,,https://github.com/socketry/sus
string-direction,1.2.2,468482,https://github.com/waiting-for-dev/string-direction/blob/master/README.md,rubygems:custom_doc_site,36.1,13.0,36.0,True,0,https://github.com/waiting-for-dev/string-direction/blob/master/README.md,github.com,False,,,,,,https://github.com/waiting-for-dev/string-direction/,,,https://github.com/waiting-for-dev/string-direction
typelizer,0.13.1,372908,https://github.com/skryukov/typelizer/blob/main/README.md,rubygems:custom_doc_site,10.2,27.0,266.0,True,0,https://github.com/skryukov/typelizer/blob/main/README.md,github.com,False,,,,,,https://github.com/skryukov/typelizer,https://github.com/skryukov/typelizer/blob/main/CHANGELOG.md,,https://github.com/skryukov/typelizer
vagrant_cloud,3.1.3,336409,https://www.vagrantup.com/docs/vagrant-cloud/api.html,rubygems:custom_doc_site,78.7,111.0,141.0,True,0,https://www.vagrantup.com/docs/vagrant-cloud/api.html,vagrantup.com,False,,,,,,https://github.com/hashicorp/vagrant_cloud,,,https://github.com/hashicorp/vagrant_cloud
epub-parser,0.5.0,335939,https://kitaitimakoto.gitlab.io/epub-parser/,rubygems:custom_doc_site,26.5,63.0,238.0,True,14,https://kitaitimakoto.gitlab.io/epub-parser/,kitaitimakoto.gitlab.io,False,,,,,,https://kitaitimakoto.gitlab.io/epub-parser/file.Home.html,,,
markly,0.18.1,321431,https://socketry.github.io/markly/,rubygems:custom_doc_site,83.1,59.0,71.0,True,0,https://socketry.github.io/markly/,socketry.github.io,False,,,,,,https://github.com/socketry/markly,,,https://github.com/socketry/markly
themoviedb,1.0.2,292935,https://github.com/ahmetabdi/themoviedb,rubygems:custom_doc_site,56.0,51.0,91.0,True,0,https://github.com/ahmetabdi/themoviedb,github.com,False,,,,,,https://rubygems.org/gems/themoviedb,,,https://github.com/ahmetabdi/themoviedb
numo-narray-alt,0.11.2,274697,https://gemdocs.org/gems/numo-narray-alt/0.11.2/,rubygems:custom_doc_site,56.1,32.0,57.0,True,0,https://gemdocs.org/gems/numo-narray-alt/0.11.2/,gemdocs.org,False,,,,,,https://github.com/yoshoku/numo-narray-alt,https://github.com/yoshoku/numo-narray-alt/blob/main/CHANGELOG.md,,https://github.com/yoshoku/numo-narray-alt
chef-powershell,18.6.6,184056,https://github.com/chef/chef-powershell-shim/chef-powershell/README.md,rubygems:custom_doc_site,,,,False,0,https://github.com/chef/chef-powershell-shim/chef-powershell/README.md,github.com,False,,,,,,https://github.com/chef/chef/tree/18-Stable/chef-powershell,https://github.com/chef/chef-powershell-shim/CHANGELOG.md,,https://github.com/chef/chef-powershell-shim
forme,2.7.0,147098,http://forme.jeremyevans.net,rubygems:custom_doc_site,76.0,174.0,229.0,True,0,http://forme.jeremyevans.net,forme.jeremyevans.net,False,,,,,,http://github.com/jeremyevans/forme,http://forme.jeremyevans.net/files/CHANGELOG.html,,https://github.com/jeremyevans/forme
google-apis-cloudresourcemanager_v3,0.63.0,116941,https://googleapis.dev/ruby/google-apis-cloudresourcemanager_v3/v0.63.0,rubygems:custom_doc_site,65.5,129.0,197.0,False,0,https://googleapis.dev/ruby/google-apis-cloudresourcemanager_v3/v0.63.0,googleapis.dev,False,,,,,,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-cloudresourcemanager_v3/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client
autoforme,1.15.0,94892,http://autoforme.jeremyevans.net,rubygems:custom_doc_site,67.0,130.0,194.0,True,0,http://autoforme.jeremyevans.net,autoforme.jeremyevans.net,False,,,,,,http://github.com/jeremyevans/autoforme,http://autoforme.jeremyevans.net/files/CHANGELOG.html,,https://github.com/jeremyevans/autoforme
email_typo,0.2.3,88714,https://github.com/fnando/email_typo/tree/v0.2.3/README.md,rubygems:custom_doc_site,0.0,0.0,2.0,True,0,https://github.com/fnando/email_typo/tree/v0.2.3/README.md,github.com,False,,,,,,https://github.com/fnando/email_typo,https://github.com/fnando/email_typo/tree/v0.2.3/CHANGELOG.md,,https://github.com/fnando/email_typo
ratatui_ruby,1.5.0,55559,https://www.ratatui-ruby.dev/docs/,rubygems:custom_doc_site,82.3,385.0,468.0,False,0,https://www.ratatui-ruby.dev/docs/,ratatui-ruby.dev,False,,,,,,https://www.ratatui-ruby.dev,https://github.com/setdef/RatatuiRuby/blob/stable/CHANGELOG.md,https://man.sr.ht/~kerrick/ratatui_ruby/,https://github.com/setdef/ratatuiruby
smarter_json,1.2.6,21603,https://github.com/tilo/smarter_json#readme,rubygems:custom_doc_site,51.7,61.0,118.0,True,5,https://github.com/tilo/smarter_json#readme,github.com,False,,,,,,https://github.com/tilo/smarter_json,https://github.com/tilo/smarter_json/blob/main/CHANGELOG.md,,https://github.com/tilo/smarter_json
