package,version,downloads,doc_types_available,link_count,handwritten_site,tool_generated_docs,readme_in_package,docs_folder_in_package,docs_folder_files,xml_docs_in_package,github_repo,github_docs_folder,github_wiki,github_pages,homepage,changelog,registry_page,doc_coverage_pct
bundler,4.0.20,3670861388,hand-written site; tool-generated; readme; github wiki; homepage,5,https://bundler.io/,https://rubydoc.info/gems/bundler,README.md,,,,https://github.com/bundler/bundler,,https://github.com/bundler/bundler/wiki,,https://bundler.io/,https://github.com/ruby/rubygems/blob/master/CHANGELOG-bundler.md,https://rubygems.org/gems/bundler,22.6
aws-sdk-core,3.254.1,1735534533,tool-generated; homepage,3,,https://rubydoc.info/gems/aws-sdk-core,,,,,https://github.com/aws/aws-sdk-ruby,,,,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-core/CHANGELOG.md,https://rubygems.org/gems/aws-sdk-core,29.8
aws-sigv4,1.12.1,1542666286,tool-generated; homepage,3,,https://rubydoc.info/gems/aws-sigv4,,,,,https://github.com/aws/aws-sdk-ruby,,,,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sigv4/CHANGELOG.md,https://rubygems.org/gems/aws-sigv4,40.7
aws-partitions,1.1283.0,1503401650,tool-generated; homepage,3,,https://rubydoc.info/gems/aws-partitions,,,,,https://github.com/aws/aws-sdk-ruby,,,,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-partitions/CHANGELOG.md,https://rubygems.org/gems/aws-partitions,46.3
jmespath,1.6.2,1428846385,tool-generated; github wiki; homepage,3,,https://www.rubydoc.info/gems/jmespath/1.6.2,,,,,https://github.com/trevorrowe/jmespath.rb,,https://github.com/trevorrowe/jmespath.rb/wiki,,http://github.com/trevorrowe/jmespath.rb,,https://rubygems.org/gems/jmespath,7.0
i18n,1.15.2,1415699447,hand-written site; tool-generated; readme; github wiki; homepage,5,https://guides.rubyonrails.org/i18n.html,https://rubydoc.info/gems/i18n,README.md,,,,https://github.com/svenfuchs/i18n,,https://github.com/svenfuchs/i18n/wiki,,https://github.com/ruby-i18n/i18n,https://github.com/ruby-i18n/i18n/releases,https://rubygems.org/gems/i18n,29.7
activesupport,8.1.3,1412649969,hand-written site; tool-generated; readme; github wiki; homepage,5,https://api.rubyonrails.org/v8.1.3.1/,https://rubydoc.info/gems/activesupport,README.rdoc,,,,https://github.com/rails/rails,,https://github.com/rails/rails/wiki,,https://rubyonrails.org,https://github.com/rails/rails/blob/v8.1.3.1/activesupport/CHANGELOG.md,https://rubygems.org/gems/activesupport,36.6
rake,13.4.2,1395357068,hand-written site; tool-generated; readme; docs folder; github wiki; homepage,5,https://ruby.github.io/rake,https://rubydoc.info/gems/rake,README.rdoc,Yes,doc/command_line_usage.rdoc; doc/example/Rakefile1; doc/example/Rakefile2; doc/example/a.c; doc/example/b.c; doc/example/main.c; doc/glossary.rdoc; doc/jamis.rb; doc/proto_rake.rdoc; doc/rake.1; doc/rakefile.rdoc; doc/rational.rdoc,,https://github.com/ruby/rake,,https://github.com/ruby/rake/wiki,,https://github.com/ruby/rake,https://github.com/ruby/rake/releases,https://rubygems.org/gems/rake,59.0
json,3.0.0,1355755833,hand-written site; tool-generated; readme; github wiki; homepage,5,https://docs.ruby-lang.org/en/master/JSON.html,https://rubydoc.info/gems/json,README.md,,,,https://github.com/ruby/json,,https://github.com/ruby/json/wiki,,https://github.com/ruby/json,https://github.com/ruby/json/blob/master/CHANGES.md,https://rubygems.org/gems/json,42.5
concurrent-ruby,1.3.8,1350894115,hand-written site; tool-generated; readme; github wiki; homepage,5,http://www.concurrent-ruby.com,https://rubydoc.info/gems/concurrent-ruby,README.md,,,,https://github.com/ruby-concurrency/concurrent-ruby,,https://github.com/ruby-concurrency/concurrent-ruby/wiki,,http://www.concurrent-ruby.com,https://github.com/ruby-concurrency/concurrent-ruby/blob/master/CHANGELOG.md,https://rubygems.org/gems/concurrent-ruby,57.9
aws-eventstream,1.4.0,1346700829,tool-generated; homepage,3,,https://rubydoc.info/gems/aws-eventstream,,,,,https://github.com/aws/aws-sdk-ruby,,,,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-eventstream/CHANGELOG.md,https://rubygems.org/gems/aws-eventstream,25.0
tzinfo,2.0.6,1302574308,hand-written site; tool-generated; readme; github wiki; homepage,5,https://tzinfo.github.io,https://rubydoc.info/gems/tzinfo/2.0.6,README.md,,,,https://github.com/tzinfo/tzinfo,,https://github.com/tzinfo/tzinfo/wiki,,https://tzinfo.github.io,https://github.com/tzinfo/tzinfo/blob/master/CHANGES.md,https://rubygems.org/gems/tzinfo,90.4
minitest,6.0.6,1281474403,hand-written site; tool-generated; readme; github wiki; homepage,5,https://docs.seattlerb.org/minitest,https://rubydoc.info/gems/minitest,README.rdoc,,,,https://github.com/minitest/minitest,,https://github.com/minitest/minitest/wiki,,https://minite.st/,https://github.com/minitest/minitest/blob/master/History.rdoc,https://rubygems.org/gems/minitest,0.3
nokogiri,1.19.4,1249776487,hand-written site; tool-generated; readme; github wiki; homepage,5,https://nokogiri.org/rdoc/index.html,https://rubydoc.info/gems/nokogiri,README.md,,,,https://github.com/sparklemotion/nokogiri,,https://github.com/sparklemotion/nokogiri/wiki,,https://nokogiri.org,https://nokogiri.org/CHANGELOG.html,https://rubygems.org/gems/nokogiri,46.8
addressable,2.9.0,1248517381,tool-generated; readme; github wiki; homepage,4,,https://rubydoc.info/gems/addressable,README.md,,,,https://github.com/sporkmonger/addressable,,https://github.com/sporkmonger/addressable/wiki,,https://github.com/sporkmonger/addressable,https://github.com/sporkmonger/addressable/blob/main/CHANGELOG.md#v2.9.0,https://rubygems.org/gems/addressable,88.1
faraday,2.14.3,1241469867,hand-written site; tool-generated; readme; github wiki; homepage,5,https://lostisland.github.io/faraday,https://rubydoc.info/gems/faraday,README.md,,,,https://github.com/lostisland/faraday,,https://github.com/lostisland/faraday/wiki,,https://lostisland.github.io/faraday,https://github.com/lostisland/faraday/releases/tag/v2.14.3,https://rubygems.org/gems/faraday,34.4
public_suffix,7.0.5,1220136610,hand-written site; tool-generated; readme; github wiki; homepage,5,https://simonecarletti.com/code/publicsuffix-ruby,https://rubydoc.info/gems/public_suffix/7.0.5,README.md,,,,https://github.com/weppos/publicsuffix-ruby,,https://github.com/weppos/publicsuffix-ruby/wiki,,https://simonecarletti.com/code/publicsuffix-ruby,https://github.com/weppos/publicsuffix-ruby/blob/master/CHANGELOG.md,https://rubygems.org/gems/public_suffix,85.7
diff-lcs,2.0.0,1218933223,hand-written site; tool-generated; readme; github wiki; homepage,5,https://halostatue.github.io/diff-lcs/,https://rubydoc.info/gems/diff-lcs,README.md,,,,https://github.com/halostatue/diff-lcs,,https://github.com/halostatue/diff-lcs/wiki,,https://github.com/halostatue/diff-lcs,https://github.com/halostatue/diff-lcs/blob/main/CHANGELOG.md,https://rubygems.org/gems/diff-lcs,37.4
rspec-core,3.13.6,1187996415,hand-written site; tool-generated; readme; github wiki; homepage,5,https://rspec.info/documentation/,https://rubydoc.info/gems/rspec-core,README.md,,,,https://github.com/rspec/rspec-core,,https://github.com/rspec/rspec-core/wiki,,https://rspec.info,https://github.com/rspec/rspec/blob/rspec-core-v3.13.6/rspec-core/Changelog.md,https://rubygems.org/gems/rspec-core,37.2
rspec-expectations,3.13.5,1187518803,hand-written site; tool-generated; readme; github wiki; homepage,5,https://rspec.info/documentation/,https://rubydoc.info/gems/rspec-expectations,README.md,,,,https://github.com/rspec/rspec-expectations,,https://github.com/rspec/rspec-expectations/wiki,,https://rspec.info,https://github.com/rspec/rspec/blob/rspec-expectations-v3.13.5/rspec-expectations/Changelog.md,https://rubygems.org/gems/rspec-expectations,42.8
rspec-mocks,3.13.8,1182198478,hand-written site; tool-generated; readme; github wiki; homepage,5,https://rspec.info/documentation/,https://rubydoc.info/gems/rspec-mocks,README.md,,,,https://github.com/rspec/rspec-mocks,,https://github.com/rspec/rspec-mocks/wiki,,https://rspec.info,https://github.com/rspec/rspec/blob/rspec-mocks-v3.13.8/rspec-mocks/Changelog.md,https://rubygems.org/gems/rspec-mocks,32.8
rspec-support,3.13.7,1174568773,hand-written site; tool-generated; readme; github wiki; homepage,5,https://rspec.info/documentation/,https://rubydoc.info/gems/rspec-support,README.md,,,,https://github.com/rspec/rspec,,https://github.com/rspec/rspec/wiki,,https://rspec.info,https://github.com/rspec/rspec/blob/rspec-support-v3.13.7/rspec-support/Changelog.md,https://rubygems.org/gems/rspec-support,11.8
multi_json,1.21.1,1150569936,tool-generated; readme; github wiki; homepage,4,,https://www.rubydoc.info/gems/multi_json/1.21.1,README.md,,,,https://github.com/sferik/multi_json,,https://github.com/sferik/multi_json/wiki,,https://github.com/sferik/multi_json,https://github.com/sferik/multi_json/blob/v1.21.1/CHANGELOG.md,https://rubygems.org/gems/multi_json,93.4
thor,1.5.0,1137357482,hand-written site; tool-generated; readme; github wiki; homepage,5,https://github.com/rails/thor/wiki,https://rubydoc.info/gems/thor,README.md,,,,https://github.com/wycats/thor,,https://github.com/wycats/thor/wiki,,https://github.com/rails/thor,https://github.com/rails/thor/releases/tag/v1.5.0,https://rubygems.org/gems/thor,48.0
aws-sdk-s3,1.229.0,1092149547,tool-generated; homepage,3,,https://rubydoc.info/gems/aws-sdk-s3,,,,,https://github.com/aws/aws-sdk-ruby,,,,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-s3/CHANGELOG.md,https://rubygems.org/gems/aws-sdk-s3,47.2
ffi,1.17.4,1073180440,tool-generated; readme; docs folder; github wiki; homepage,4,,https://rubydoc.info/gems/ffi,README.md,Yes,ext/ffi_c/libffi/doc/Makefile.am; ext/ffi_c/libffi/doc/Makefile.in; ext/ffi_c/libffi/doc/libffi.texi; ext/ffi_c/libffi/doc/version.texi,,https://github.com/ffi/ffi,,https://github.com/ffi/ffi/wiki,,https://github.com/ffi/ffi/wiki,https://github.com/ffi/ffi/blob/master/CHANGELOG.md,https://rubygems.org/gems/ffi,56.7
aws-sdk-kms,1.130.0,1057101340,tool-generated; homepage,3,,https://rubydoc.info/gems/aws-sdk-kms,,,,,https://github.com/aws/aws-sdk-ruby,,,,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-kms/CHANGELOG.md,https://rubygems.org/gems/aws-sdk-kms,65.2
rspec,3.13.2,1011146338,hand-written site; readme; github wiki; homepage,3,https://rspec.info/documentation/,,README.md,,,,https://github.com/rspec/rspec,,https://github.com/rspec/rspec/wiki,,https://rspec.info,,https://rubygems.org/gems/rspec,
unicode-display_width,3.2.0,968488522,tool-generated; readme; github wiki; homepage,4,,https://rubydoc.info/gems/unicode-display_width,README.md,,,,https://github.com/janlelis/unicode-display_width,,https://github.com/janlelis/unicode-display_width/wiki,,https://github.com/janlelis/unicode-display_width,https://github.com/janlelis/unicode-display_width/blob/main/CHANGELOG.md,https://rubygems.org/gems/unicode-display_width,35.7
mime-types,3.7.0,923099952,tool-generated; readme; github wiki; homepage,4,,https://rubydoc.info/gems/mime-types,README.md,,,,https://github.com/mime-types/ruby-mime-types,,https://github.com/mime-types/ruby-mime-types/wiki,,https://github.com/mime-types/ruby-mime-types/,https://github.com/mime-types/ruby-mime-types/blob/main/CHANGELOG.md,https://rubygems.org/gems/mime-types,39.6
builder,3.3.0,920491109,tool-generated; readme; docs folder; github wiki; homepage,4,,https://www.rubydoc.info/gems/builder/3.3.0,README.md,Yes,doc/jamis.rb; doc/releases/builder-1.2.4.rdoc; doc/releases/builder-2.0.0.rdoc; doc/releases/builder-2.1.1.rdoc,,https://github.com/jimweirich/builder,,https://github.com/jimweirich/builder/wiki,,https://github.com/rails/builder,https://github.com/rails/builder/blob/master/CHANGES,https://rubygems.org/gems/builder,52.8
multipart-post,2.4.1,915576435,hand-written site; tool-generated; readme; github wiki; homepage,4,https://socketry.github.io/multipart-post/,https://rubydoc.info/gems/multipart-post,readme.md,,,,https://github.com/socketry/multipart-post,,https://github.com/socketry/multipart-post/wiki,,https://github.com/socketry/multipart-post,,https://rubygems.org/gems/multipart-post,29.2
activemodel,8.1.3,882549386,hand-written site; tool-generated; readme; github wiki; homepage,5,https://api.rubyonrails.org/v8.1.3.1/,https://rubydoc.info/gems/activemodel,README.rdoc,,,,https://github.com/rails/rails,,https://github.com/rails/rails/wiki,,https://rubyonrails.org,https://github.com/rails/rails/blob/v8.1.3.1/activemodel/CHANGELOG.md,https://rubygems.org/gems/activemodel,23.9
mini_mime,1.1.5,870447435,tool-generated; readme; github wiki; homepage,3,,https://www.rubydoc.info/gems/mini_mime/1.1.5,README.md,,,,https://github.com/discourse/mini_mime,,https://github.com/discourse/mini_mime/wiki,,https://github.com/discourse/mini_mime,,https://rubygems.org/gems/mini_mime,4.5
parser,3.3.12.0,828189139,tool-generated; github wiki; homepage,4,,https://www.rubydoc.info/gems/parser/3.3.12.0,,,,,https://github.com/whitequark/parser,,https://github.com/whitequark/parser/wiki,,https://github.com/whitequark/parser,https://github.com/whitequark/parser/blob/v3.3.12.0/CHANGELOG.md,https://rubygems.org/gems/parser,1.8
activerecord,8.1.3,827451393,hand-written site; tool-generated; readme; github wiki; homepage,5,https://api.rubyonrails.org/v8.1.3.1/,https://rubydoc.info/gems/activerecord,README.rdoc,,,,https://github.com/rails/rails,,https://github.com/rails/rails/wiki,,https://rubyonrails.org,https://github.com/rails/rails/blob/v8.1.3.1/activerecord/CHANGELOG.md,https://rubygems.org/gems/activerecord,21.0
actionpack,8.1.3,815491897,hand-written site; tool-generated; readme; github wiki; homepage,5,https://api.rubyonrails.org/v8.1.3.1/,https://rubydoc.info/gems/actionpack,README.rdoc,,,,https://github.com/rails/rails,,https://github.com/rails/rails/wiki,,https://rubyonrails.org,https://github.com/rails/rails/blob/v8.1.3.1/actionpack/CHANGELOG.md,https://rubygems.org/gems/actionpack,21.3
parallel,2.2.0,811681714,hand-written site; tool-generated; github wiki; homepage,5,https://github.com/grosser/parallel/blob/v2.1.0/Readme.md,https://rubydoc.info/gems/parallel,,,,,https://github.com/grosser/parallel,,https://github.com/grosser/parallel/wiki,,https://github.com/grosser/parallel,https://github.com/grosser/parallel/blob/v2.1.0/CHANGELOG.md,https://rubygems.org/gems/parallel,17.7
rexml,3.4.4,810871125,tool-generated; readme; docs folder; github wiki; homepage,4,,https://rubydoc.info/gems/rexml,README.md,Yes,doc/rexml/context.rdoc; doc/rexml/tasks/rdoc/child.rdoc; doc/rexml/tasks/rdoc/document.rdoc; doc/rexml/tasks/rdoc/element.rdoc; doc/rexml/tasks/rdoc/node.rdoc; doc/rexml/tasks/rdoc/parent.rdoc; doc/rexml/tasks/tocs/child_toc.rdoc; doc/rexml/tasks/tocs/document_toc.rdoc; doc/rexml/tasks/tocs/element_toc.rdoc; doc/rexml/tasks/tocs/master_toc.rdoc; doc/rexml/tasks/tocs/node_toc.rdoc; doc/rexml/tasks/,,https://github.com/ruby/rexml,,https://github.com/ruby/rexml/wiki,,https://github.com/ruby/rexml,https://github.com/ruby/rexml/releases/tag/v3.4.4,https://rubygems.org/gems/rexml,42.7
rack-test,2.2.0,803290815,tool-generated; readme; github wiki; homepage,4,,https://rubydoc.info/gems/rack-test,README.md,,,,https://github.com/rack/rack-test,,https://github.com/rack/rack-test/wiki,,https://github.com/rack/rack-test,https://github.com/rack/rack-test/blob/main/History.md,https://rubygems.org/gems/rack-test,90.9
jwt,3.2.0,801609851,tool-generated; readme; github wiki; homepage,4,,https://rubydoc.info/gems/jwt,README.md,,,,https://github.com/jwt/ruby-jwt,,https://github.com/jwt/ruby-jwt/wiki,,https://github.com/jwt/ruby-jwt,https://github.com/jwt/ruby-jwt/blob/v3.2.0/CHANGELOG.md,https://rubygems.org/gems/jwt,25.4
tilt,2.9.0,785021188,hand-written site; tool-generated; github wiki; homepage,5,https://tilt.jeremyevans.net,https://rubydoc.info/gems/tilt,,,,,https://github.com/rtomayko/tilt,,https://github.com/rtomayko/tilt/wiki,,https://github.com/jeremyevans/tilt,https://github.com/jeremyevans/tilt/blob/master/CHANGELOG.md,https://rubygems.org/gems/tilt,35.1
ast,2.4.3,783778184,hand-written site; tool-generated; readme; github wiki; homepage,4,http://whitequark.github.io/ast,https://rubydoc.info/gems/ast,README.YARD.md,,,,https://github.com/whitequark/ast,,https://github.com/whitequark/ast/wiki,,https://whitequark.github.io/ast/,,https://rubygems.org/gems/ast,88.9
rails,8.1.3,779205830,hand-written site; readme; github wiki; homepage,4,https://api.rubyonrails.org/v8.1.3.1/,,README.md,,,,https://github.com/rails/rails,,https://github.com/rails/rails/wiki,,https://rubyonrails.org,https://github.com/rails/rails/releases/tag/v8.1.3.1,https://rubygems.org/gems/rails,
railties,8.1.3,777205380,hand-written site; tool-generated; readme; github wiki; homepage,5,https://api.rubyonrails.org/v8.1.3.1/,https://rubydoc.info/gems/railties,README.rdoc,,,,https://github.com/rails/rails,,https://github.com/rails/rails/wiki,,https://rubyonrails.org,https://github.com/rails/rails/blob/v8.1.3.1/railties/CHANGELOG.md,https://rubygems.org/gems/railties,14.9
rubyzip,3.6.0,777092084,tool-generated; readme; github wiki; homepage,4,,https://www.rubydoc.info/gems/rubyzip/3.5.0,README.md,,,,https://github.com/rubyzip/rubyzip,,https://github.com/rubyzip/rubyzip/wiki,,http://github.com/rubyzip/rubyzip,https://github.com/rubyzip/rubyzip/blob/v3.5.0/Changelog.md,https://rubygems.org/gems/rubyzip,21.8
method_source,1.1.0,767938956,hand-written site; tool-generated; readme; github wiki; homepage,5,http://banisterfiend.wordpress.com,https://rubydoc.info/gems/method_source,README.markdown,,,,https://github.com/banister/method_source,,https://github.com/banister/method_source/wiki,,http://banisterfiend.wordpress.com,https://github.com/banister/method_source/blob/master/CHANGELOG.md,https://rubygems.org/gems/method_source,72.0
actionview,8.1.3,766268811,hand-written site; tool-generated; readme; github wiki; homepage,5,https://api.rubyonrails.org/v8.1.3.1/,https://rubydoc.info/gems/actionview,README.rdoc,,,,https://github.com/rails/rails,,https://github.com/rails/rails/wiki,,https://rubyonrails.org,https://github.com/rails/rails/blob/v8.1.3.1/actionview/CHANGELOG.md,https://rubygems.org/gems/actionview,31.2
actionmailer,8.1.3,763842759,hand-written site; tool-generated; readme; github wiki; homepage,5,https://api.rubyonrails.org/v8.1.3.1/,https://rubydoc.info/gems/actionmailer,README.rdoc,,,,https://github.com/rails/rails,,https://github.com/rails/rails/wiki,,https://rubyonrails.org,https://github.com/rails/rails/blob/v8.1.3.1/actionmailer/CHANGELOG.md,https://rubygems.org/gems/actionmailer,39.9
mail,2.9.1,754842068,tool-generated; readme; github wiki; homepage,3,,https://rubydoc.info/gems/mail,README.md,,,,https://github.com/mikel/mail,,https://github.com/mikel/mail/wiki,,https://github.com/mikel/mail,,https://rubygems.org/gems/mail,35.7
rainbow,3.1.1,739818942,tool-generated; readme; github wiki; homepage,3,,https://www.rubydoc.info/gems/rainbow/3.1.1,README.markdown,,,,https://github.com/sickill/rainbow,,https://github.com/sickill/rainbow/wiki,,https://github.com/sickill/rainbow,,https://rubygems.org/gems/rainbow,14.1
mime-types-data,3.2026.0701,737435701,readme; github wiki; homepage,3,,,README.md,,,,https://github.com/mime-types/mime-types-data,,https://github.com/mime-types/mime-types-data/wiki,,https://github.com/mime-types/mime-types-data/,https://github.com/mime-types/mime-types-data/blob/main/CHANGELOG.md,https://rubygems.org/gems/mime-types-data,
faraday-net_http,3.4.4,736329487,readme; github wiki; homepage,3,,,README.md,,,,https://github.com/lostisland/faraday-net_http,,https://github.com/lostisland/faraday-net_http/wiki,,https://github.com/lostisland/faraday-net_http,https://github.com/lostisland/faraday-net_http/releases/tag/v3.4.4,https://rubygems.org/gems/faraday-net_http,0.0
loofah,2.25.2,736109102,tool-generated; readme; github wiki; homepage,4,,https://www.rubydoc.info/gems/loofah/,README.md,,,,https://github.com/flavorjones/loofah,,https://github.com/flavorjones/loofah/wiki,,https://github.com/flavorjones/loofah,https://github.com/flavorjones/loofah/blob/main/CHANGELOG.md,https://rubygems.org/gems/loofah,27.0
ruby-progressbar,1.13.0,735115064,hand-written site; tool-generated; readme; github wiki; homepage,5,https://github.com/jfelchner/ruby-progressbar/tree/releases/v1.13.0,https://rubydoc.info/gems/ruby-progressbar,README.md,,,,https://github.com/jfelchner/ruby-progressbar,,https://github.com/jfelchner/ruby-progressbar/wiki,,https://github.com/jfelchner/ruby-progressbar,https://github.com/jfelchner/ruby-progressbar/blob/master/CHANGELOG.md,https://rubygems.org/gems/ruby-progressbar,1.2
rubocop,1.90.0,734707853,hand-written site; tool-generated; readme; github wiki; homepage,5,https://docs.rubocop.org/rubocop/1.90/,https://rubydoc.info/gems/rubocop,README.md,,,,https://github.com/rubocop/rubocop,,https://github.com/rubocop/rubocop/wiki,,https://rubocop.org/,https://github.com/rubocop/rubocop/releases/tag/v1.90.0,https://rubygems.org/gems/rubocop,11.3
racc,1.8.1,723234494,tool-generated; readme; docs folder; github wiki; homepage,4,,https://rubydoc.info/gems/racc,README.ja.rdoc,Yes,doc/en/grammar.en.rdoc; doc/en/grammar2.en.rdoc; doc/ja/command.ja.html; doc/ja/debug.ja.rdoc; doc/ja/grammar.ja.rdoc; doc/ja/index.ja.html; doc/ja/parser.ja.rdoc; doc/ja/usage.ja.html,,https://github.com/tenderlove/racc,,https://github.com/tenderlove/racc/wiki,,https://github.com/ruby/racc,https://github.com/ruby/racc/releases,https://rubygems.org/gems/racc,5.1
connection_pool,3.0.2,714121393,hand-written site; tool-generated; readme; github wiki; homepage,5,https://github.com/mperham/connection_pool/wiki,https://rubydoc.info/gems/connection_pool,README.md,,,,https://github.com/mperham/connection_pool,,https://github.com/mperham/connection_pool/wiki,,https://github.com/mperham/connection_pool,https://github.com/mperham/connection_pool/blob/main/Changes.md,https://rubygems.org/gems/connection_pool,56.1
excon,1.7.1,699638385,hand-written site; tool-generated; readme; github wiki; homepage,5,https://github.com/excon/excon/blob/master/README.md,https://rubydoc.info/gems/excon,README.md,,,,https://github.com/excon/excon,,https://github.com/excon/excon/wiki,,https://github.com/excon/excon,https://github.com/excon/excon/blob/master/changelog.txt,https://rubygems.org/gems/excon,20.5
rails-html-sanitizer,1.7.1,696248028,tool-generated; readme; github wiki; homepage,4,,https://www.rubydoc.info/gems/rails-html-sanitizer/1.7.1,README.md,,,,https://github.com/rails/rails-html-sanitizer,,https://github.com/rails/rails-html-sanitizer/wiki,,https://github.com/rails/rails-html-sanitizer,https://github.com/rails/rails-html-sanitizer/blob/v1.7.1/CHANGELOG.md,https://rubygems.org/gems/rails-html-sanitizer,2.1
activejob,8.1.3,696010000,hand-written site; tool-generated; readme; github wiki; homepage,5,https://api.rubyonrails.org/v8.1.3.1/,https://rubydoc.info/gems/activejob,README.md,,,,https://github.com/rails/rails,,https://github.com/rails/rails/wiki,,https://rubyonrails.org,https://github.com/rails/rails/blob/v8.1.3.1/activejob/CHANGELOG.md,https://rubygems.org/gems/activejob,17.2
zeitwerk,2.8.3,687602871,tool-generated; readme; github wiki; homepage,4,,https://rubydoc.info/gems/zeitwerk,README.md,,,,https://github.com/fxn/zeitwerk,,https://github.com/fxn/zeitwerk/wiki,,https://github.com/fxn/zeitwerk,https://github.com/fxn/zeitwerk/blob/main/CHANGELOG.md,https://rubygems.org/gems/zeitwerk,65.8
nio4r,2.7.5,680201465,tool-generated; readme; github wiki; homepage,4,,https://www.rubydoc.info/gems/nio4r,readme.md,,,,https://github.com/socketry/nio4r,,https://github.com/socketry/nio4r/wiki,,https://github.com/socketry/nio4r,https://github.com/socketry/nio4r/blob/main/releases.md,https://rubygems.org/gems/nio4r,89.7
http-cookie,1.1.6,675660712,tool-generated; readme; github wiki; homepage,3,,https://www.rubydoc.info/gems/http-cookie/1.1.6,README.md,,,,https://github.com/sparklemotion/http-cookie,,https://github.com/sparklemotion/http-cookie/wiki,,https://github.com/sparklemotion/http-cookie,,https://rubygems.org/gems/http-cookie,49.6
rails-dom-testing,2.3.0,673995535,tool-generated; readme; github wiki; homepage,3,,https://www.rubydoc.info/gems/rails-dom-testing/2.3.0,README.md,,,,https://github.com/rails/rails-dom-testing,,https://github.com/rails/rails-dom-testing/wiki,,https://github.com/rails/rails-dom-testing,,https://rubygems.org/gems/rails-dom-testing,15.8
domain_name,0.6.20260902,665154305,tool-generated; readme; github wiki; homepage,3,,https://www.rubydoc.info/gems/domain_name/0.6.20240107,README.md,,,,https://github.com/knu/ruby-domain_name,,https://github.com/knu/ruby-domain_name/wiki,,https://github.com/knu/ruby-domain_name,,https://rubygems.org/gems/domain_name,37.0
regexp_parser,2.12.0,655109800,tool-generated; github wiki; homepage,4,,https://rubydoc.info/gems/regexp_parser,,,,,https://github.com/ammar/regexp_parser,,https://github.com/ammar/regexp_parser/wiki,,https://github.com/ammar/regexp_parser,https://github.com/ammar/regexp_parser/blob/master/CHANGELOG.md,https://rubygems.org/gems/regexp_parser,6.9
globalid,1.4.0,655044043,hand-written site; tool-generated; readme; github wiki; homepage,5,http://www.rubyonrails.org,https://rubydoc.info/gems/globalid,README.md,,,,https://github.com/rails/globalid,,https://github.com/rails/globalid/wiki,,http://www.rubyonrails.org,https://github.com/rails/globalid/releases/tag/v1.4.0,https://rubygems.org/gems/globalid,19.2
websocket-driver,0.8.2,635011192,tool-generated; readme; github wiki; homepage,4,,https://rubydoc.info/gems/websocket-driver,README.md,,,,https://github.com/faye/websocket-driver-ruby,,https://github.com/faye/websocket-driver-ruby/wiki,,https://github.com/faye/websocket-driver-ruby,https://github.com/faye/websocket-driver-ruby/blob/main/CHANGELOG.md,https://rubygems.org/gems/websocket-driver,0.9
coderay,1.1.3,633559883,hand-written site; tool-generated; readme; github wiki; homepage,4,http://coderay.rubychan.de,https://www.rubydoc.info/gems/coderay/1.1.3,README_INDEX.rdoc,,,,https://github.com/rubychan/coderay,,https://github.com/rubychan/coderay/wiki,,http://coderay.rubychan.de,,https://rubygems.org/gems/coderay,33.2
pry,0.16.0,627158033,hand-written site; tool-generated; readme; github wiki; homepage,5,http://pry.github.io,https://rubydoc.info/gems/pry,README.md,,,,https://github.com/pry/pry,,https://github.com/pry/pry/wiki,,http://pry.github.io,https://github.com/pry/pry/blob/master/CHANGELOG.md,https://rubygems.org/gems/pry,48.3
erubi,1.13.1,619847466,tool-generated; readme; github wiki; homepage,4,,https://rubydoc.info/gems/erubi,README.rdoc,,,,https://github.com/jeremyevans/erubi,,https://github.com/jeremyevans/erubi/wiki,,https://github.com/jeremyevans/erubi,https://github.com/jeremyevans/erubi/blob/master/CHANGELOG,https://rubygems.org/gems/erubi,56.0
rubygems-update,4.0.20,617390717,tool-generated; readme; docs folder; github wiki; homepage,4,,https://rubydoc.info/gems/rubygems-update,README.md,Yes,doc/MAINTAINERS.txt; doc/UPGRADING.md; doc/rubygems/CONTRIBUTING.md; doc/rubygems/POLICIES.md,,https://github.com/ruby/rubygems,,https://github.com/ruby/rubygems/wiki,,https://guides.rubygems.org,https://github.com/ruby/rubygems/blob/master/CHANGELOG.md,https://rubygems.org/gems/rubygems-update,20.3
sprockets,4.4.1,616732053,tool-generated; readme; github wiki; homepage,3,,https://www.rubydoc.info/gems/sprockets/4.4.1,README.md,,,,https://github.com/rails/sprockets,,https://github.com/rails/sprockets/wiki,,https://github.com/rails/sprockets,,https://rubygems.org/gems/sprockets,68.7
