package,version,status,asset_kind,tfm,assembly,assembly_bytes,bytes_fetched,nupkg_bytes,public_types,methods_public,properties,events,ctors,operators,api_total,methods_private,methods_protected,methods_internal,m_static,m_virtual,m_abstract,m_sealed,m_generic,t_interface,t_abstract,t_sealed,fields_public,all_types,methoddef_rows,typedef_rows
Microsoft.NETCore.Platforms,7.0.4,metapackage,,,,,49157.0,49157.0,,,,,,,,,,,,,,,,,,,,,,
System.Threading.Tasks.Extensions,4.6.3,ok,,netstandard2.0,lib/netstandard2.0/System.Threading.Tasks.Extensions.dll,27936.0,81498.0,74604.0,15.0,49.0,17.0,0.0,6.0,4.0,66.0,,,,,,,,,,,,,,111.0,27.0
System.Runtime.CompilerServices.Unsafe,6.1.2,ok,,netstandard2.0,lib/netstandard2.0/System.Runtime.CompilerServices.Unsafe.dll,19256.0,76999.0,75106.0,1.0,42.0,0.0,0.0,0.0,0.0,42.0,,,,,,,,,,,,,,47.0,6.0
Microsoft.Extensions.Configuration.Binder,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Configuration.Binder.dll,49488.0,90486.0,387004.0,6.0,14.0,44.0,0.0,1.0,0.0,58.0,,,,,,,,,,,,,,161.0,43.0
Microsoft.Extensions.DependencyInjection.Abstractions,10.0.11,ok,,netstandard2.1,lib/netstandard2.1/Microsoft.Extensions.DependencyInjection.Abstractions.dll,66344.0,95790.0,283734.0,28.0,182.0,60.0,0.0,14.0,0.0,242.0,,,,,,,,,,,,,,359.0,57.0
Microsoft.Extensions.Options,10.0.11,ok,,netstandard2.1,lib/netstandard2.1/Microsoft.Extensions.Options.dll,70440.0,99420.0,491484.0,50.0,106.0,136.0,1.0,34.0,0.0,243.0,,,,,,,,,,,,,,403.0,99.0
Microsoft.Extensions.Logging.Abstractions,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Logging.Abstractions.dll,69968.0,99623.0,807800.0,28.0,82.0,90.0,0.0,14.0,3.0,172.0,,,,,,,,,,,,,,448.0,104.0
Microsoft.Extensions.Configuration.Abstractions,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Configuration.Abstractions.dll,32040.0,83182.0,144901.0,16.0,27.0,29.0,0.0,2.0,0.0,56.0,,,,,,,,,,,,,,117.0,43.0
Microsoft.Extensions.FileProviders.Abstractions,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.FileProviders.Abstractions.dll,26920.0,80657.0,126766.0,11.0,13.0,34.0,0.0,3.0,0.0,47.0,,,,,,,,,,,,,,104.0,36.0
Microsoft.Extensions.Primitives,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Primitives.dll,51024.0,91652.0,206833.0,16.0,71.0,53.0,0.0,11.0,23.0,124.0,,,,,,,,,,,,,,305.0,58.0
Microsoft.Extensions.DependencyInjection,10.0.11,ok,,netstandard2.1,lib/netstandard2.1/Microsoft.Extensions.DependencyInjection.dll,100136.0,112518.0,349298.0,9.0,13.0,127.0,0.0,3.0,0.0,140.0,,,,,,,,,,,,,,491.0,92.0
Microsoft.Extensions.Configuration,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Configuration.dll,47912.0,90481.0,186788.0,19.0,44.0,69.0,0.0,13.0,0.0,113.0,,,,,,,,,,,,,,270.0,59.0
Microsoft.Extensions.Logging,10.0.11,ok,,netstandard2.1,lib/netstandard2.1/Microsoft.Extensions.Logging.dll,53544.0,93253.0,227956.0,12.0,33.0,57.0,0.0,9.0,0.0,90.0,,,,,,,,,,,,,,262.0,74.0
System.Memory,4.6.3,ok,,netstandard2.0,lib/netstandard2.0/System.Memory.dll,145176.0,127565.0,192935.0,29.0,283.0,69.0,0.0,21.0,17.0,352.0,,,,,,,,,,,,,,708.0,78.0
System.Diagnostics.DiagnosticSource,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/System.Diagnostics.DiagnosticSource.dll,209704.0,158629.0,601345.0,53.0,220.0,274.0,1.0,43.0,8.0,495.0,,,,,,,,,,,,,,1346.0,219.0
Newtonsoft.Json,13.0.4,ok,,netstandard2.0,lib/netstandard2.0/Newtonsoft.Json.dll,717736.0,337950.0,2484726.0,143.0,751.0,722.0,8.0,168.0,72.0,1481.0,,,,,,,,,,,,,,4222.0,507.0
System.Buffers,4.6.1,ok,,netstandard2.0,lib/netstandard2.0/System.Buffers.dll,23832.0,79791.0,67724.0,1.0,4.0,5.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,42.0,13.0
Microsoft.NETCore.Targets,5.0.0,metapackage,,,,,35893.0,35893.0,,,,,,,,,,,,,,,,,,,,,,
System.Security.Cryptography.Cng,5.0.0,ok,,netstandard2.1,ref/netstandard2.1/System.Security.Cryptography.Cng.dll,29576.0,80745.0,957764.0,29.0,111.0,89.0,0.0,40.0,10.0,200.0,,,,,,,,,,,,,,282.0,38.0
Microsoft.Extensions.Hosting.Abstractions,10.0.11,ok,,netstandard2.1,lib/netstandard2.1/Microsoft.Extensions.Hosting.Abstractions.dll,58704.0,91412.0,231993.0,25.0,45.0,38.0,0.0,5.0,0.0,83.0,,,,,,,,,,,,,,160.0,51.0
System.Text.Encodings.Web,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/System.Text.Encodings.Web.dll,87336.0,104864.0,410701.0,15.0,31.0,211.0,0.0,8.0,0.0,242.0,,,,,,,,,,,,,,544.0,79.0
System.Text.Json,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/System.Text.Json.dll,767784.0,340542.0,2222777.0,96.0,525.0,1001.0,0.0,67.0,66.0,1526.0,,,,,,,,,,,,,,4566.0,441.0
Microsoft.Bcl.AsyncInterfaces,10.0.11,ok,,netstandard2.1,lib/netstandard2.1/Microsoft.Bcl.AsyncInterfaces.dll,20264.0,77770.0,99110.0,4.0,3.0,9.0,0.0,0.0,0.0,12.0,,,,,,,,,,,,,,33.0,14.0
Microsoft.CSharp,4.7.0,ok,,netstandard2.0,ref/netstandard2.0/Microsoft.CSharp.dll,16488.0,75226.0,627100.0,6.0,12.0,0.0,0.0,8.0,0.0,12.0,,,,,,,,,,,,,,21.0,7.0
System.Security.Principal.Windows,5.0.0,ok,,netstandard2.0,ref/netstandard2.0/System.Security.Principal.Windows.dll,28552.0,80545.0,535022.0,12.0,46.0,37.0,0.0,20.0,6.0,83.0,,,,,,,,,,,,,,136.0,32.0
System.Runtime,4.3.1,ok,,netstandard1.5,ref/netstandard1.5/System.Runtime.dll,120664.0,113091.0,7272877.0,275.0,1050.0,302.0,0.0,353.0,126.0,1352.0,,,,,,,,,,,,,,2221.0,276.0
System.Security.Cryptography.ProtectedData,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/System.Security.Cryptography.ProtectedData.dll,42792.0,88459.0,153874.0,6.0,5.0,21.0,0.0,0.0,0.0,26.0,,,,,,,,,,,,,,100.0,48.0
Microsoft.IdentityModel.Logging,8.22.0,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.IdentityModel.Logging.dll,39200.0,85175.0,197620.0,6.0,47.0,27.0,0.0,6.0,0.0,74.0,,,,,,,,,,,,,,127.0,18.0
System.Reflection.TypeExtensions,4.7.0,ok,,netstandard2.0,ref/netstandard2.0/System.Reflection.TypeExtensions.dll,17480.0,75463.0,249287.0,7.0,53.0,0.0,0.0,0.0,0.0,53.0,,,,,,,,,,,,,,53.0,8.0
System.Security.AccessControl,6.0.1,ok,,netstandard2.0,lib/netstandard2.0/System.Security.AccessControl.dll,60176.0,91224.0,235270.0,46.0,140.0,155.0,0.0,57.0,2.0,295.0,,,,,,,,,,,,,,428.0,71.0
System.Configuration.ConfigurationManager,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/System.Configuration.ConfigurationManager.dll,430928.0,231242.0,986559.0,167.0,452.0,926.0,8.0,177.0,0.0,1386.0,,,,,,,,,,,,,,2677.0,306.0
Microsoft.IdentityModel.Tokens,8.22.0,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.IdentityModel.Tokens.dll,404248.0,198442.0,1384366.0,149.0,312.0,428.0,0.0,239.0,12.0,740.0,,,,,,,,,,,,,,1881.0,301.0
System.IO,4.3.0,ok,,netstandard1.5,ref/netstandard1.5/System.IO.dll,30528.0,81761.0,703652.0,14.0,202.0,31.0,0.0,41.0,0.0,233.0,,,,,,,,,,,,,,282.0,15.0
System.Reflection.Emit.Lightweight,4.7.0,ok,,netstandard2.0,ref/netstandard2.0/System.Reflection.Emit.Lightweight.dll,17992.0,75917.0,155693.0,1.0,13.0,10.0,0.0,8.0,0.0,23.0,,,,,,,,,,,,,,37.0,6.0
System.Text.Encoding,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Text.Encoding.dll,26992.0,80577.0,327281.0,14.0,73.0,36.0,0.0,23.0,0.0,109.0,,,,,,,,,,,,,,134.0,15.0
System.Runtime.Extensions,4.3.1,ok,,netstandard1.5,ref/netstandard1.5/System.Runtime.Extensions.dll,38280.0,84711.0,1069513.0,13.0,413.0,28.0,1.0,16.0,2.0,442.0,,,,,,,,,,,,,,473.0,14.0
System.Reflection,4.3.0,ok,,netstandard1.5,ref/netstandard1.5/System.Reflection.dll,41312.0,86437.0,700821.0,34.0,190.0,174.0,0.0,24.0,4.0,364.0,,,,,,,,,,,,,,426.0,35.0
System.Reflection.Emit,4.7.0,ok,,netstandard2.0,ref/netstandard2.0/System.Reflection.Emit.dll,35400.0,82703.0,406832.0,11.0,298.0,115.0,0.0,0.0,0.0,413.0,,,,,,,,,,,,,,430.0,16.0
System.Collections.Immutable,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/System.Collections.Immutable.dll,252752.0,172894.0,794891.0,49.0,648.0,435.0,0.0,0.0,4.0,1083.0,,,,,,,,,,,,,,2224.0,228.0
System.Threading.Tasks,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Threading.Tasks.dll,43384.0,85879.0,840017.0,33.0,280.0,49.0,1.0,61.0,4.0,330.0,,,,,,,,,,,,,,396.0,34.0
System.Reflection.Primitives,4.3.0,ok,,netstandard1.0,ref/netstandard1.0/System.Reflection.Primitives.dll,30104.0,82530.0,281679.0,16.0,5.0,8.0,0.0,0.0,2.0,13.0,,,,,,,,,,,,,,16.0,17.0
System.Globalization,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Globalization.dll,35184.0,83980.0,589136.0,14.0,115.0,97.0,0.0,13.0,0.0,212.0,,,,,,,,,,,,,,281.0,15.0
System.Resources.ResourceManager,4.3.0,ok,,netstandard1.0,ref/netstandard1.0/System.Resources.ResourceManager.dll,22432.0,78820.0,85908.0,4.0,2.0,2.0,0.0,7.0,0.0,4.0,,,,,,,,,,,,,,11.0,5.0
System.Threading,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Threading.dll,32096.0,82787.0,708088.0,31.0,176.0,38.0,0.0,54.0,0.0,214.0,,,,,,,,,,,,,,271.0,32.0
System.IdentityModel.Tokens.Jwt,8.22.0,ok,,netstandard2.0,lib/netstandard2.0/System.IdentityModel.Tokens.Jwt.dll,90952.0,104678.0,392311.0,9.0,41.0,85.0,0.0,22.0,0.0,126.0,,,,,,,,,,,,,,265.0,22.0
System.Collections,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Collections.dll,43880.0,86122.0,810001.0,30.0,192.0,142.0,0.0,48.0,0.0,334.0,,,,,,,,,,,,,,496.0,31.0
Azure.Core,1.62.0,ok,,netstandard2.0,lib/netstandard2.0/Azure.Core.dll,890216.0,386590.0,2132729.0,178.0,428.0,968.0,8.0,231.0,49.0,1404.0,,,,,,,,,,,,,,4432.0,726.0
Microsoft.Extensions.FileSystemGlobbing,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.FileSystemGlobbing.dll,51536.0,91909.0,191144.0,36.0,69.0,71.0,0.0,27.0,0.0,140.0,,,,,,,,,,,,,,282.0,74.0
Microsoft.Extensions.FileProviders.Physical,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.FileProviders.Physical.dll,49448.0,91616.0,194325.0,12.0,17.0,64.0,0.0,10.0,0.0,81.0,,,,,,,,,,,,,,223.0,57.0
System.Diagnostics.Debug,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Diagnostics.Debug.dll,23776.0,79405.0,149774.0,9.0,25.0,10.0,0.0,7.0,0.0,35.0,,,,,,,,,,,,,,48.0,10.0
Microsoft.IdentityModel.JsonWebTokens,8.22.0,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.IdentityModel.JsonWebTokens.dll,168768.0,127751.0,562710.0,7.0,43.0,131.0,0.0,8.0,0.0,174.0,,,,,,,,,,,,,,404.0,53.0
NETStandard.Library,2.0.3,native_only,,,,,65558.0,3146139.0,,,,,,,,,,,,,,,,,,,,,,
Microsoft.Win32.Registry,5.0.0,ok,,netstandard2.0,ref/netstandard2.0/Microsoft.Win32.Registry.dll,22920.0,78047.0,354731.0,13.0,55.0,18.0,0.0,8.0,0.0,73.0,,,,,,,,,,,,,,104.0,33.0
System.Linq,4.3.0,ok,,netstandard1.6,ref/netstandard1.6/System.Linq.dll,34120.0,82394.0,512550.0,5.0,182.0,5.0,0.0,0.0,0.0,187.0,,,,,,,,,,,,,,189.0,6.0
Microsoft.Extensions.Caching.Abstractions,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Caching.Abstractions.dll,41296.0,87149.0,178625.0,27.0,72.0,45.0,0.0,8.0,0.0,117.0,,,,,,,,,,,,,,203.0,57.0
Microsoft.Extensions.Caching.Memory,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Caching.Memory.dll,52560.0,92895.0,194912.0,9.0,24.0,54.0,0.0,6.0,0.0,78.0,,,,,,,,,,,,,,237.0,44.0
System.Runtime.InteropServices,4.3.0,ok,,netstandard1.5,ref/netstandard1.5/System.Runtime.InteropServices.dll,60824.0,93646.0,2597020.0,112.0,326.0,35.0,0.0,71.0,6.0,361.0,,,,,,,,,,,,,,440.0,113.0
System.Reflection.Emit.ILGeneration,4.7.0,ok,,netstandard2.0,ref/netstandard2.0/System.Reflection.Emit.ILGeneration.dll,19528.0,76656.0,204011.0,6.0,60.0,10.0,0.0,4.0,2.0,70.0,,,,,,,,,,,,,,86.0,12.0
System.Linq.Expressions,4.3.0,ok,,netstandard1.6,ref/netstandard1.6/System.Linq.Expressions.dll,46976.0,88027.0,1928029.0,46.0,411.0,147.0,0.0,2.0,0.0,558.0,,,,,,,,,,,,,,599.0,47.0
Microsoft.Extensions.Options.ConfigurationExtensions,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Options.ConfigurationExtensions.dll,29480.0,82030.0,131302.0,9.0,11.0,27.0,0.0,5.0,0.0,38.0,,,,,,,,,,,,,,106.0,43.0
System.Runtime.Handles,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Runtime.Handles.dll,22904.0,68375.0,54854.0,5.0,18.0,5.0,0.0,3.0,0.0,23.0,,,,,,,,,,,,,,26.0,6.0
System.Reflection.Extensions,4.3.0,ok,,netstandard1.0,ref/netstandard1.0/System.Reflection.Extensions.dll,24464.0,79486.0,99740.0,3.0,47.0,0.0,0.0,0.0,0.0,47.0,,,,,,,,,,,,,,47.0,4.0
System.Net.Http,4.3.4,ok,,netstandard1.3,ref/netstandard1.3/System.Net.Http.dll,44800.0,87665.0,620644.0,44.0,195.0,182.0,0.0,79.0,2.0,377.0,,,,,,,,,,,,,,555.0,45.0
Microsoft.Extensions.DependencyModel,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.DependencyModel.dll,89384.0,107995.0,268938.0,29.0,46.0,106.0,0.0,33.0,0.0,152.0,,,,,,,,,,,,,,455.0,95.0
System.Text.RegularExpressions,4.3.1,ok,,netstandard1.6,ref/netstandard1.6/System.Text.RegularExpressions.dll,28056.0,81536.0,539599.0,12.0,76.0,29.0,0.0,11.0,0.0,105.0,,,,,,,,,,,,,,128.0,13.0
System.Text.Encoding.CodePages,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/System.Text.Encoding.CodePages.dll,765736.0,596922.0,4282745.0,5.0,5.0,232.0,0.0,0.0,0.0,237.0,,,,,,,,,,,,,,513.0,77.0
Microsoft.Extensions.Configuration.FileExtensions,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Configuration.FileExtensions.dll,31568.0,83052.0,138741.0,8.0,16.0,27.0,0.0,3.0,0.0,43.0,,,,,,,,,,,,,,107.0,32.0
System.ObjectModel,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.ObjectModel.dll,33128.0,82446.0,321655.0,19.0,39.0,38.0,12.0,24.0,0.0,89.0,,,,,,,,,,,,,,155.0,20.0
System.Text.Encoding.Extensions,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Text.Encoding.Extensions.dll,24992.0,79438.0,244195.0,5.0,82.0,1.0,0.0,12.0,0.0,83.0,,,,,,,,,,,,,,95.0,6.0
System.IO.FileSystem.Primitives,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.IO.FileSystem.Primitives.dll,22432.0,78886.0,94996.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,5.0
System.IO.FileSystem,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.IO.FileSystem.dll,30064.0,81805.0,274316.0,9.0,139.0,30.0,0.0,13.0,0.0,169.0,,,,,,,,,,,,,,191.0,10.0
runtime.native.System,4.3.1,metapackage,,,,,29727.0,29727.0,,,,,,,,,,,,,,,,,,,,,,
System.ComponentModel.Annotations,5.0.0,ok,,netstandard2.1,ref/netstandard2.1/System.ComponentModel.Annotations.dll,28544.0,80348.0,771145.0,43.0,56.0,79.0,0.0,62.0,0.0,135.0,,,,,,,,,,,,,,235.0,48.0
System.Diagnostics.Tools,4.3.0,ok,,netstandard1.0,ref/netstandard1.0/System.Diagnostics.Tools.dll,22400.0,78777.0,67227.0,2.0,0.0,8.0,0.0,2.0,0.0,8.0,,,,,,,,,,,,,,14.0,3.0
System.Xml.ReaderWriter,4.3.1,ok,,netstandard1.3,ref/netstandard1.3/System.Xml.ReaderWriter.dll,39296.0,85645.0,1390023.0,27.0,262.0,78.0,0.0,19.0,2.0,340.0,,,,,,,,,,,,,,399.0,28.0
System.Xml.XDocument,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Xml.XDocument.dll,35696.0,84077.0,591350.0,23.0,149.0,57.0,2.0,29.0,57.0,208.0,,,,,,,,,,,,,,326.0,24.0
System.Reflection.Metadata,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/System.Reflection.Metadata.dll,514896.0,273640.0,1390080.0,272.0,852.0,911.0,0.0,80.0,228.0,1763.0,,,,,,,,,,,,,,3603.0,554.0
System.Security.Cryptography.X509Certificates,4.3.2,ok,,netstandard1.4,ref/netstandard1.4/System.Security.Cryptography.X509Certificates.dll,36800.0,85006.0,362871.0,39.0,82.0,74.0,0.0,55.0,0.0,156.0,,,,,,,,,,,,,,246.0,40.0
Microsoft.IdentityModel.Abstractions,8.22.0,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.IdentityModel.Abstractions.dll,19736.0,77600.0,128905.0,8.0,20.0,10.0,0.0,2.0,0.0,30.0,,,,,,,,,,,,,,48.0,13.0
System.Runtime.InteropServices.RuntimeInformation,4.3.0,ok,,netstandard1.1,ref/netstandard1.1/System.Runtime.InteropServices.RuntimeInformation.dll,22504.0,78920.0,179546.0,3.0,6.0,7.0,0.0,0.0,2.0,13.0,,,,,,,,,,,,,,15.0,4.0
Microsoft.Extensions.Configuration.Json,10.0.11,ok,,netstandard2.1,lib/netstandard2.1/Microsoft.Extensions.Configuration.Json.dll,30544.0,82750.0,154900.0,9.0,13.0,15.0,0.0,4.0,0.0,28.0,,,,,,,,,,,,,,84.0,27.0
Serilog,4.4.0,ok,,netstandard2.0,lib/netstandard2.0/Serilog.dll,167424.0,136742.0,769695.0,58.0,374.0,155.0,1.0,27.0,0.0,530.0,,,,,,,,,,,,,,1215.0,232.0
Microsoft.IdentityModel.Protocols.OpenIdConnect,8.22.0,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.IdentityModel.Protocols.OpenIdConnect.dll,136488.0,113235.0,425233.0,22.0,59.0,241.0,0.0,32.0,0.0,300.0,,,,,,,,,,,,,,450.0,69.0
System.Diagnostics.Tracing,4.3.0,ok,,netstandard1.5,ref/netstandard1.5/System.Diagnostics.Tracing.dll,30600.0,82479.0,581864.0,25.0,55.0,45.0,1.0,18.0,0.0,101.0,,,,,,,,,,,,,,144.0,27.0
System.Collections.Concurrent,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Collections.Concurrent.dll,31640.0,82097.0,502676.0,10.0,84.0,37.0,0.0,19.0,0.0,121.0,,,,,,,,,,,,,,168.0,11.0
System.Security.Permissions,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/System.Security.Permissions.dll,122152.0,115808.0,542592.0,187.0,693.0,307.0,0.0,220.0,0.0,1000.0,,,,,,,,,,,,,,1494.0,221.0
System.AppContext,4.3.0,ok,,netstandard1.6,ref/netstandard1.6/System.AppContext.dll,21864.0,78490.0,147030.0,1.0,3.0,2.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,5.0,2.0
System.Security.Cryptography.Algorithms,4.3.1,ok,,netstandard1.6,ref/netstandard1.6/System.Security.Cryptography.Algorithms.dll,29632.0,81787.0,403068.0,28.0,91.0,50.0,0.0,26.0,4.0,141.0,,,,,,,,,,,,,,182.0,29.0
System.Security.Cryptography.Primitives,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Security.Cryptography.Primitives.dll,26560.0,80752.0,81382.0,13.0,39.0,33.0,0.0,13.0,2.0,72.0,,,,,,,,,,,,,,98.0,14.0
System.IO.Pipelines,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/System.IO.Pipelines.dll,85288.0,107067.0,267203.0,15.0,33.0,124.0,0.0,11.0,0.0,157.0,,,,,,,,,,,,,,522.0,88.0
runtime.native.System.Security.Cryptography.OpenSsl,4.3.3,metapackage,,,,,26290.0,26290.0,,,,,,,,,,,,,,,,,,,,,,
Microsoft.IdentityModel.Protocols,8.22.0,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.IdentityModel.Protocols.dll,53536.0,90805.0,245880.0,18.0,25.0,23.0,0.0,22.0,0.0,48.0,,,,,,,,,,,,,,132.0,34.0
System.Security.Cryptography.Encoding,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Security.Cryptography.Encoding.dll,24344.0,79690.0,144382.0,7.0,15.0,17.0,0.0,11.0,0.0,32.0,,,,,,,,,,,,,,53.0,8.0
System.Runtime.Numerics,4.3.0,ok,,netstandard1.1,ref/netstandard1.1/System.Runtime.Numerics.dll,29568.0,80950.0,283763.0,2.0,68.0,12.0,0.0,9.0,86.0,80.0,,,,,,,,,,,,,,176.0,3.0
Microsoft.AspNetCore.Http.Features,5.0.17,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.AspNetCore.Http.Features.dll,34720.0,84155.0,108332.0,46.0,53.0,96.0,0.0,5.0,0.0,149.0,,,,,,,,,,,,,,236.0,64.0
Microsoft.Extensions.ObjectPool,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.ObjectPool.dll,24872.0,80141.0,87188.0,13.0,22.0,11.0,0.0,10.0,0.0,33.0,,,,,,,,,,,,,,80.0,34.0
runtime.opensuse.42.1-x64.runtime.native.System.Security.Cryptography.OpenSsl,4.3.3,metapackage,,,,,53391.0,53391.0,,,,,,,,,,,,,,,,,,,,,,
runtime.ubuntu.14.04-x64.runtime.native.System.Security.Cryptography.OpenSsl,4.3.3,metapackage,,,,,52395.0,52395.0,,,,,,,,,,,,,,,,,,,,,,
runtime.opensuse.13.2-x64.runtime.native.System.Security.Cryptography.OpenSsl,4.3.3,metapackage,,,,,53445.0,53445.0,,,,,,,,,,,,,,,,,,,,,,
runtime.ubuntu.16.10-x64.runtime.native.System.Security.Cryptography.OpenSsl,4.3.3,metapackage,,,,,52228.0,52228.0,,,,,,,,,,,,,,,,,,,,,,
runtime.rhel.7-x64.runtime.native.System.Security.Cryptography.OpenSsl,4.3.3,metapackage,,,,,51921.0,51921.0,,,,,,,,,,,,,,,,,,,,,,
runtime.ubuntu.16.04-x64.runtime.native.System.Security.Cryptography.OpenSsl,4.3.3,metapackage,,,,,52190.0,52190.0,,,,,,,,,,,,,,,,,,,,,,
runtime.osx.10.10-x64.runtime.native.System.Security.Cryptography.OpenSsl,4.3.3,metapackage,,,,,47013.0,47013.0,,,,,,,,,,,,,,,,,,,,,,
runtime.fedora.23-x64.runtime.native.System.Security.Cryptography.OpenSsl,4.3.3,metapackage,,,,,52088.0,52088.0,,,,,,,,,,,,,,,,,,,,,,
runtime.fedora.24-x64.runtime.native.System.Security.Cryptography.OpenSsl,4.3.3,metapackage,,,,,52102.0,52102.0,,,,,,,,,,,,,,,,,,,,,,
System.Net.Primitives,4.3.1,ok,,netstandard1.3,ref/netstandard1.3/System.Net.Primitives.dll,34008.0,84556.0,778577.0,30.0,59.0,51.0,0.0,27.0,0.0,110.0,,,,,,,,,,,,,,163.0,31.0
runtime.debian.8-x64.runtime.native.System.Security.Cryptography.OpenSsl,4.3.3,metapackage,,,,,53676.0,53676.0,,,,,,,,,,,,,,,,,,,,,,
System.Dynamic.Runtime,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Dynamic.Runtime.dll,34168.0,82905.0,548103.0,27.0,100.0,55.0,1.0,23.0,0.0,156.0,,,,,,,,,,,,,,200.0,28.0
System.Globalization.Calendars,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Globalization.Calendars.dll,31640.0,80900.0,177689.0,16.0,197.0,55.0,0.0,15.0,0.0,252.0,,,,,,,,,,,,,,281.0,17.0
System.Security.Cryptography.OpenSsl,5.0.0,ok,,netstandard2.0,ref/netstandard2.0/System.Security.Cryptography.OpenSsl.dll,23592.0,79551.0,350364.0,4.0,28.0,7.0,0.0,16.0,0.0,35.0,,,,,,,,,,,,,,54.0,7.0
runtime.native.System.Net.Http,4.3.1,metapackage,,,,,29770.0,29770.0,,,,,,,,,,,,,,,,,,,,,,
System.Globalization.Extensions,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Globalization.Extensions.dll,22784.0,78923.0,142949.0,4.0,13.0,2.0,0.0,1.0,0.0,15.0,,,,,,,,,,,,,,18.0,5.0
System.Drawing.Common,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/System.Drawing.Common.dll,177448.0,132197.0,3739519.0,155.0,781.0,851.0,4.0,212.0,4.0,1636.0,,,,,,,,,,,,,,2112.0,186.0
Microsoft.Win32.Primitives,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/Microsoft.Win32.Primitives.dll,21896.0,76225.0,63333.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0,,,,,,,,,,,,,,6.0,2.0
Microsoft.Extensions.Configuration.EnvironmentVariables,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Configuration.EnvironmentVariables.dll,26920.0,80573.0,120447.0,7.0,9.0,14.0,0.0,3.0,0.0,23.0,,,,,,,,,,,,,,65.0,29.0
System.Threading.Timer,4.3.0,ok,,netstandard1.2,ref/netstandard1.2/System.Threading.Timer.dll,21880.0,78642.0,77054.0,2.0,6.0,0.0,0.0,3.0,0.0,6.0,,,,,,,,,,,,,,9.0,3.0
